-1.0,184
-0.001,169
-0.00031622776601683794,169
-0.01,183
-0.0031622776601683794,177
-0.1,184
-0.0316227766016838,184
0.0,56
0.0316227766016838,2
0.1,1
0.0031622776601683794,36
0.01,6
0.00031622776601683794,56
0.001,56
