mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.335890626907348,0.14229992072448172,0.28795413970947265,0.007320781599753079,1,{'SVM__n_iter': 1},0.6244958219018103,0.7975575859052682,0.7563862607441603,0.7107690157698672,0.7917709329595032,0.7361846063822929,0.06385928015150696,17,0.6200637680311523,0.8036655026946288,0.7651222170639645,0.7067430249248431,0.7946275673548401,0.7380444160138857,0.06802969605264668
4.796873140335083,0.10975235326329193,0.2927880764007568,0.008515993905307443,4,{'SVM__n_iter': 4},0.7704651860011923,0.7088893467166475,0.6753185928314649,0.663338442927579,0.6921543708866674,0.7020425229261696,0.037524078063293234,19,0.7666683512260462,0.7073966049694204,0.6756504450679206,0.6530930440021349,0.6798946071673345,0.6965406104865715,0.03908179143431582
5.233447027206421,0.15331754021692,0.2869232654571533,0.006581682602260635,7,{'SVM__n_iter': 7},0.8000805290514653,0.7286915127463323,0.6587918352239097,0.7889261554452115,0.7787899432704022,0.7510546723794319,0.05219336651587087,12,0.803107990225335,0.7305633490099509,0.6596663504430494,0.7793365520638248,0.7644303826122008,0.7474209248708721,0.04978759153942031
5.716013860702515,0.09058696577552788,0.29538378715515134,0.00589633721442212,10,{'SVM__n_iter': 10},0.8002016712392759,0.7799902401209596,0.7923332570933719,0.7127669981352165,0.616446342709657,0.7403645628803005,0.06923247942489409,16,0.8026199227998816,0.7973316109238439,0.8060957148335789,0.7080053716417353,0.6250808159899068,0.7478266872377893,0.07141512696017026
6.20975399017334,0.0938734601655124,0.2948648452758789,0.004062218313781164,13,{'SVM__n_iter': 13},0.8057602674540618,0.7992070753012206,0.6608904711105835,0.7968097789772949,0.7985252051480254,0.7722371764677863,0.05575895806990289,6,0.8146439110709823,0.8129907353208324,0.6632965302868216,0.7917238917238917,0.8001038546493091,0.7765517846103674,0.05725461151111882
6.674362897872925,0.09200645621668516,0.29470415115356446,0.0050961628202209315,16,{'SVM__n_iter': 16},0.6800111904006582,0.7847121708659754,0.775019074539985,0.7982256169725872,0.8048990964315816,0.768561100171409,0.04549100568208646,8,0.6838704385370135,0.795631067961165,0.7809468542478251,0.8001506001506001,0.8073405164314255,0.7735878954656059,0.045681712988909925
7.154925107955933,0.06977284378641391,0.2905444145202637,0.002060232806753381,19,{'SVM__n_iter': 19},0.7130568618769894,0.6072835934512784,0.7384457174384071,0.7866735668024857,0.6171891991038557,0.6925299252712,0.06975974797739147,22,0.7149413358563156,0.6083745433259995,0.769798962517409,0.7781717054444327,0.6292130473948656,0.7000999189078044,0.07015970534241009
7.604849767684937,0.08553268192628705,0.29435219764709475,0.003101698968864906,22,{'SVM__n_iter': 22},0.8075521260018197,0.7352122118958783,0.786855328562225,0.5496988833134626,0.6050925622649913,0.6969101179639887,0.10187980424332677,21,0.817405205877897,0.731887451304927,0.811200371394546,0.5454546000000545,0.6034511489056943,0.7018797554966237,0.1098677463329239
8.064648056030274,0.10377987024811235,0.2949824333190918,0.00235172859148094,25,{'SVM__n_iter': 25},0.7459726759001997,0.80255668673931,0.795113687750217,0.7966481935182395,0.7471851376315065,0.7774936514970646,0.025368626570590927,2,0.7437040229897602,0.8119643541973638,0.8017318289162949,0.7939951121769304,0.7566358020903475,0.7816062240741395,0.026609169112747747
8.503768253326417,0.0804943535979402,0.2927206039428711,0.00248424709028965,28,{'SVM__n_iter': 28},0.7805452618588614,0.8086129623066138,0.682008649452731,0.7464868264179123,0.8074997488874622,0.7650300187600105,0.04728721349367526,9,0.7886943107590731,0.8223311063116888,0.6951224189088265,0.7477166022620568,0.8166678803042439,0.7741064637091779,0.047507472545888954
8.987509822845459,0.10687185749039071,0.29416794776916505,0.004793486839701551,31,{'SVM__n_iter': 31},0.7657737586847618,0.6492405976049014,0.6971635242416889,0.7222158170328542,0.6617195313148251,0.6992291130692571,0.04211500282655148,20,0.7734390246990605,0.6538986335102839,0.7062198494237328,0.724622142803961,0.670393052211234,0.7057145405296545,0.04213514987305085
9.429563856124878,0.1068741348772938,0.2986481189727783,0.003222790521340548,34,{'SVM__n_iter': 34},0.7759148413996018,0.783795981863037,0.7867492618982355,0.8103074054179168,0.7300802249968338,0.7773705720567317,0.026273668202773885,3,0.7761077596990233,0.7926619300405707,0.8043114062531538,0.811651929833748,0.7457500457500457,0.7860966143153083,0.023475855591203063
9.906319522857666,0.1081889765230168,0.29537234306335447,0.002539396299889206,37,{'SVM__n_iter': 37},0.7664718514361013,0.8090477046824722,0.794575061152015,0.6123621610526637,0.8172857136618321,0.7599562191944574,0.07578110044613479,11,0.7719205745169753,0.8216942857719556,0.8219294350362311,0.6159807977989796,0.8167024076114985,0.7696455001471281,0.07908862773338644
10.4078800201416,0.16098479009696412,0.3001441478729248,0.007709171466401574,40,{'SVM__n_iter': 40},0.8106992083052993,0.6654447903371961,0.5744854239087356,0.5688336586878386,0.8086037706185228,0.6856228545864037,0.1069262607815915,24,0.8183042803234878,0.6721625658518862,0.5815967947035907,0.5611349611349612,0.8209529754984298,0.6908303155024711,0.11160900522741343
