-1.0,1802
-0.001,1764
-0.00031622776601683794,1660
-0.01,1799
-0.0031622776601683794,1791
-0.1,1802
-0.0316227766016838,1802
0.0,545
0.0316227766016838,5
0.1,1
0.0031622776601683794,35
0.01,8
0.00031622776601683794,545
0.001,86
