mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.3259606838226318,0.01826562858814055,0.0266937255859375,0.0012753291143900042,1,{'SVM__n_iter': 1},0.7285478381698451,0.5402483343428226,0.7444175247324855,0.8866848374722391,0.682725245768724,0.7165389867159814,0.11143719992031771,25,0.720879120879121,0.5442775409220438,0.7603415140603945,0.8788685413859375,0.6872963399193935,0.7183326114333781,0.10844485708064885
0.3479448318481445,0.008069422833815905,0.028212785720825195,0.0011323467868991875,4,{'SVM__n_iter': 4},0.8389854401192178,0.8901675752069453,0.7214314556834243,0.8767918433272763,0.7967974054930578,0.8248478458400919,0.06106649331084781,19,0.8695639130983959,0.9008217544014667,0.7314387329077293,0.8548896595904482,0.8118650597486974,0.8337158239493474,0.05860833039991327
0.409392261505127,0.02128226012788476,0.02280879020690918,0.0014946785546170326,7,{'SVM__n_iter': 7},0.8785871075578467,0.7040783363618011,0.6780234201494044,0.8281445588532204,0.5664538360190534,0.7311543875868798,0.11119120003184794,24,0.8887425792598208,0.7243168614283506,0.6863725728423424,0.8197751220482006,0.5730386210131806,0.7384491513183791,0.10906361737691511
0.43363299369812014,0.03290528899969892,0.019779062271118163,0.001299158677452442,10,{'SVM__n_iter': 10},0.7929194272710796,0.8416919038966284,0.7474358974358974,0.792025035332122,0.871967163271511,0.8091833364551121,0.04327718578536512,21,0.8163982569154983,0.8603172148711038,0.7487176655106144,0.7888643442532417,0.8646483301134444,0.8157891623327804,0.043803808624062704
0.42683119773864747,0.0077890093912672915,0.018962669372558593,0.0005819869578195489,13,{'SVM__n_iter': 13},0.8181978371629377,0.8219160104986876,0.8170199878861297,0.9124167171411267,0.9124505928853754,0.8563709580727017,0.04577392547205614,13,0.8293340280409245,0.8411053922110051,0.8089133844352647,0.9094413395480352,0.9092492572397061,0.8596086802949872,0.041896109769196936
0.45949225425720214,0.005661732806810759,0.02011532783508301,0.0003222674715533781,16,{'SVM__n_iter': 16},0.9062166461928833,0.901383000201898,0.9099030890369472,0.9147486371895821,0.8918364244451201,0.9048220253206612,0.007829351208284476,1,0.9197975874700011,0.9118071969780646,0.9129227506682277,0.8863526916874683,0.8840130619883277,0.9029786577584179,0.01480419572892612
0.5284929752349854,0.03888568314822142,0.021850013732910158,0.002040594306080646,19,{'SVM__n_iter': 19},0.8829822582918824,0.901383000201898,0.9046335554209571,0.8315970119119726,0.8963768115942028,0.8833903676850204,0.02692995437894896,5,0.908456486042693,0.9137776403278183,0.9152554728401335,0.8124301398307892,0.8815524320670679,0.8862944342217004,0.03889381824132939
0.5697835922241211,0.0051368355116826435,0.02266521453857422,0.0010188813824338681,22,{'SVM__n_iter': 22},0.8304216928126951,0.8959822329901069,0.790147385422976,0.7585604684029882,0.8851525286307895,0.8320358644979303,0.05303211316498432,18,0.869327080965012,0.9193487817270097,0.781426583313084,0.7649738231460824,0.8896383047410553,0.8449429147784487,0.06092270259962907
0.6062105655670166,0.007780317647651888,0.021786069869995116,0.000678028781205742,25,{'SVM__n_iter': 25},0.8843919286304045,0.7146577831617202,0.8900363416111449,0.9284877851806985,0.7625012668490929,0.8360528753294016,0.08238558947602632,17,0.9040971959075409,0.7225606927477966,0.8921381077558593,0.9159225960370231,0.770435050719557,0.8410307286335554,0.07901523200150737
0.6401205062866211,0.010218116558259736,0.022818374633789062,0.0005647234303240445,28,{'SVM__n_iter': 28},0.8836719898503734,0.8701090248334343,0.89208560468403,0.8495457298606904,0.8559440559440559,0.870279892194115,0.016063919993087632,7,0.9108958570165465,0.8971172325432415,0.9013563365658618,0.8315005853895603,0.8460493727521728,0.8773838768534766,0.03216912976357308
