mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__alpha,param_SVM__gamma_frac,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
26.60579800605774,1.9924121666824328,0.33364415168762207,0.03507995756846137,0.03162277660168379,0.4,100,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 0.4, 'SVM__n_iter': 100}",0.7613925948133713,0.7677052760963278,0.761664277620545,0.7869045903371895,0.7795109637917557,0.7714328608271319,0.010146102401369726,139,0.7752276229026144,0.7794865066709726,0.7838594756070484,0.7737221282675828,0.7755065573247392,0.7775604581545915,0.003681866075974244
27.188421964645386,1.0891218833643166,0.32616915702819826,0.013696870695296204,0.03162277660168379,0.6000000000000001,100,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 0.6000000000000001, 'SVM__n_iter': 100}",0.7772160305104008,0.7874245093434693,0.7823053742189042,0.7991802813333856,0.7916386075700603,0.7875508822565016,0.007567003890717446,51,0.7930854986288486,0.7999808247381063,0.8007205861574793,0.7930662294298657,0.79002619002619,0.795375865796098,0.004218315193228773
22.818267393112183,0.3418334829375338,0.3122072219848633,0.003535153351270162,0.03162277660168379,0.8,100,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 100}",0.7874442658783418,0.7929932274470846,0.7887060390779271,0.8024587192823858,0.8027513199785135,0.7948688876965773,0.00657804807836341,23,0.7984112895021896,0.8009264679167591,0.8024544335223947,0.7923300832391741,0.7965495601859238,0.7981343668732881,0.0035422255990727306
22.33563952445984,0.16929351384281702,0.3102746486663818,0.008323509768920156,0.03162277660168379,1.0,100,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 1.0, 'SVM__n_iter': 100}",0.793913607318034,0.7962459384760971,0.7933978521282298,0.8065293626982151,0.8054650822557329,0.7991088550545132,0.005714082831928952,9,0.8014797344232104,0.8025644389722059,0.8048755626425529,0.7947259129077311,0.7960014050923141,0.7999294108076029,0.00390683795438337
22.10125389099121,0.11283580560708961,0.30238823890686034,0.0035793651816755805,0.03162277660168379,1.2,100,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 100}",0.7934769725259976,0.7938024768093751,0.7941324619862314,0.8073167642730182,0.805554172616942,0.7988549311075496,0.006216339640678122,11,0.8037950394055913,0.8037058716670368,0.8081868276043034,0.7975029884120793,0.7975457248184521,0.8021472903814926,0.004107656479060531
21.981492233276366,0.0905869480847647,0.3014042377471924,0.0033100900662167624,0.03162277660168379,1.4000000000000001,100,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 1.4000000000000001, 'SVM__n_iter': 100}",0.795313278926837,0.7946418438663788,0.7955938249123096,0.8071385835506001,0.806351181975797,0.7998062771330646,0.005677746627580762,6,0.8055646999599634,0.8022324041741516,0.803381910663464,0.8001799183617366,0.8030670939761849,0.8028852054271001,0.0017438014835202808
21.908164262771606,0.08804887931876017,0.3025973320007324,0.0025681330900489932,0.03162277660168379,1.6,100,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 1.6, 'SVM__n_iter': 100}",0.7936521493587307,0.7908491967741768,0.7949792493448311,0.8097680593586366,0.8063066367951925,0.7991091984660558,0.007489274960920019,8,0.8053999369545465,0.799395474638193,0.8049885957652948,0.8014308377944741,0.8044667590122135,0.8031363208329443,0.002333561602664178
21.915139818191527,0.14847786816164374,0.3060163974761963,0.003913340180509859,0.03162277660168379,1.8,100,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 1.8, 'SVM__n_iter': 100}",0.7905939627614144,0.7913363177495362,0.7959910292918588,0.8098174084312673,0.8073119603809922,0.7990079396746391,0.008056449954794766,10,0.800965579976694,0.7977019962456856,0.8033839291120846,0.8015022924113833,0.8035584399220763,0.8014224475335847,0.002119751609088591
21.782403230667114,0.08350885256339785,0.302175235748291,0.0028634092051413595,0.03162277660168379,2.0,100,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 2.0, 'SVM__n_iter': 100}",0.7891515863525917,0.7937422414199489,0.7965606465614323,0.8084653311846833,0.8029788497735619,0.798177807262086,0.0068212157716136005,12,0.7991145475637341,0.798040086389601,0.8033183295319217,0.8020984748257476,0.8038430583885129,0.8012828993399035,0.0023056512767429594
23.068227434158324,0.1008405665796461,0.30262026786804197,0.0011096093763871572,0.01,0.2,100,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 100}",0.751559160963978,0.7569200859707413,0.7504744628138132,0.770909813477974,0.7713107201034147,0.76023242114692,0.009144606111145486,159,0.7680350273378881,0.7696940031891488,0.7689996568637345,0.7623725169179715,0.7631853813671995,0.7664573171351885,0.0030600638514700663
22.4143337726593,0.1074369990030333,0.29886646270751954,0.002075884899266795,0.01,0.4,100,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 0.4, 'SVM__n_iter': 100}",0.7800589500545576,0.783264775566431,0.7816008820556157,0.8031124853153755,0.8006913237342835,0.7897429707893526,0.010006092788098282,38,0.7947976913313811,0.7990805966534121,0.8029378519669781,0.7976306521761066,0.7934175843266751,0.7975728752909106,0.0033474654775469052
22.059571027755737,0.04365492910652783,0.3028520107269287,0.0024079218199108067,0.01,0.6000000000000001,100,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 0.6000000000000001, 'SVM__n_iter': 100}",0.7948766441348007,0.792258617589083,0.7927832765607513,0.8064848175176106,0.8037470357802612,0.7980286960657557,0.005914818917677951,13,0.8048415764681534,0.8069263064408695,0.8066023454372968,0.8028814483359938,0.7952482679755407,0.8032999889315707,0.004276391373249735
21.77497253417969,0.07369230470257647,0.3017859935760498,0.0032800142023299912,0.01,0.8,100,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 100}",0.800385563337319,0.7924532913838951,0.7958709950013357,0.8123975351666732,0.8115367650591097,0.8025271529586391,0.008110831247997125,1,0.8053699205077167,0.8017409119350867,0.8034838423187937,0.8028960938051847,0.7956183865274774,0.8018218310188517,0.00331645993709885
21.605909538269042,0.14132454215119175,0.29878664016723633,0.003007055971147072,0.01,1.0,100,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 1.0, 'SVM__n_iter': 100}",0.7959730245108121,0.7870491293803786,0.802594224735619,0.8141011699660671,0.8100462483786863,0.8019506673539074,0.009709193414404536,4,0.8004926299253714,0.7956906121954666,0.8101729810467674,0.8076297712661349,0.7977184704457432,0.8023408929758966,0.005627129604489206
21.419054412841795,0.10371098125866864,0.29549541473388674,0.010261016031319067,0.01,1.2,100,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 100}",0.7853081543508347,0.7848828378026828,0.8037033415800529,0.8154135059240722,0.7999148400959031,0.7978419688806823,0.011596882506966711,15,0.7926969220807968,0.7892891023958984,0.8065478473245463,0.8096619187528279,0.7853293580566307,0.79670502972214,0.009646023455517412
21.260228633880615,0.09589607953787095,0.3018481731414795,0.0021696467501124517,0.01,1.4000000000000001,100,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 1.4000000000000001, 'SVM__n_iter': 100}",0.8032241252488208,0.7893350187602685,0.8073759543817318,0.8181368759853437,0.7944825116494382,0.8025103479498804,0.01006305047542255,2,0.8131814006307164,0.7929051530993277,0.8082090305391276,0.8094991276809458,0.7842640842640842,0.8016117592428402,0.011102594192224676
21.236942625045778,0.11520157766135124,0.3017150402069092,0.002760999610567022,0.01,1.6,100,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 1.6, 'SVM__n_iter': 100}",0.8059781490868144,0.7771478281213716,0.8020621454623547,0.8205833671789362,0.7948340692022482,0.8001203683784411,0.0142296680168009,5,0.8141125108113783,0.7858052600771047,0.8124447449690166,0.8113655386382659,0.7848778303323758,0.8017211769656283,0.013405733948449463
21.091811990737916,0.09344973348351593,0.3022938251495361,0.002434506246297662,0.01,1.8,100,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 1.8, 'SVM__n_iter': 100}",0.8046682447107054,0.7779348165788743,0.7995964228908448,0.8182115546704748,0.7972010778186835,0.7995215280120366,0.013016287180250403,7,0.8119690636309378,0.7866035565064691,0.8162121793189754,0.8111148747512383,0.7876806785897694,0.8027160705594779,0.012837280592644093
21.104841470718384,0.0801905576261419,0.30160865783691404,0.0026920385328201776,0.01,2.0,100,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 2.0, 'SVM__n_iter': 100}",0.8063720790788312,0.77115920824509,0.79964138118875,0.8205388219983316,0.7921600482136072,0.7979736413588211,0.016341555895545302,14,0.8137367048970686,0.7828341037078901,0.815501685404598,0.8113210295028477,0.780310462128644,0.8007407971282097,0.015727472880217225
22.582368183135987,0.22489461754980605,0.291080379486084,0.009058243053807714,0.0031622776601683794,0.2,100,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 100}",0.7675141971671902,0.7707558930289323,0.7605027821766103,0.7929365318519876,0.7846568055864896,0.775270465043596,0.011821496721937254,113,0.7883617831035563,0.7887471489413236,0.792032174071009,0.7874072146799419,0.784030438575893,0.7881157518743447,0.002568632560208637
21.83566823005676,0.07137988916134619,0.29941816329956056,0.000907169972304229,0.0031622776601683794,0.4,100,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 0.4, 'SVM__n_iter': 100}",0.7949237065674752,0.7866898994854676,0.7849810476767471,0.8077971534756159,0.8039950912957844,0.7956756890062254,0.009074959607641311,18,0.8038666968504778,0.8088165835738651,0.8105574955089518,0.808769417860327,0.7942837124655306,0.8052587812518304,0.005923663281833533
21.45389084815979,0.11846928246982535,0.30114078521728516,0.002157924728700449,0.0031622776601683794,0.6000000000000001,100,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 0.6000000000000001, 'SVM__n_iter': 100}",0.7986407672222356,0.7906619432809605,0.7955488666144045,0.8137941575938614,0.7762543617156007,0.7949803042915717,0.012138991354383382,21,0.8012976164539901,0.8010546394041539,0.8140988636134268,0.8122135303953486,0.7709244891063073,0.7999178277946454,0.015466712158795434
21.073530864715575,0.1090445173987441,0.29797935485839844,0.007194137741699027,0.0031622776601683794,0.8,100,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 100}",0.8055415142947782,0.7850404100895151,0.8037260389731701,0.8189784305248032,0.7752887794183796,0.797715751856476,0.015574602519633676,16,0.8154341622529755,0.7950477363098721,0.8150374422219083,0.807977662523117,0.7677913405186133,0.8002576687652972,0.017830153267106713
20.854147386550903,0.09409638347421088,0.3006465435028076,0.0020380120049563314,0.0031622776601683794,1.0,100,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 1.0, 'SVM__n_iter': 100}",0.8125825771388132,0.7660025351242159,0.7978727304789326,0.8154676588887286,0.7783095540678047,0.7940480365406343,0.019241676543746013,27,0.8134290090293838,0.7772591486183718,0.8186121147286195,0.8138216956398775,0.7702849702849702,0.7986813876602445,0.020538860672187263
20.757190704345703,0.09736380412099638,0.29937057495117186,0.0029571513703972653,0.0031622776601683794,1.2,100,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 100}",0.8037862598613227,0.7543474237585835,0.8032018164898308,0.814481550871033,0.7882531738441181,0.7928135555426153,0.02096800623924902,29,0.8070868066910261,0.7561411299275376,0.8183325595946955,0.8085252448888812,0.7798852798852799,0.7939942041974841,0.022833483763996708
20.841855764389038,0.3627783593621431,0.3027955532073975,0.0039654928483601375,0.0031622776601683794,1.4000000000000001,100,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 1.4000000000000001, 'SVM__n_iter': 100}",0.789182089781177,0.7477516486164193,0.7912773918250975,0.8079692201536371,0.7945222529380166,0.7861383530497654,0.020278260504081203,56,0.7962272928308499,0.7470682033788829,0.8137829764043356,0.8032416668780304,0.7879336606609333,0.7896507600306064,0.0229196420607264
20.50826997756958,0.07197249110651008,0.29925146102905276,0.00258545566208709,0.0031622776601683794,1.6,100,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 1.6, 'SVM__n_iter': 100}",0.8093866893495971,0.7433819639530479,0.7730797568934603,0.8196370004498188,0.7946510845878043,0.7880259527808576,0.027261579697262735,47,0.8160784789280177,0.7425105463940415,0.80067214339059,0.8100045463681828,0.7854154308699763,0.7909362291901617,0.026328871740213443
20.48870062828064,0.09753870642875477,0.2996126651763916,0.0035654681801250677,0.0031622776601683794,1.8,100,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 1.8, 'SVM__n_iter': 100}",0.8106983367787682,0.7338106478708972,0.7681256143573234,0.8171905092562264,0.7975923766600721,0.7854820129370945,0.030852231500297,61,0.8151153330122846,0.7294138425206386,0.7952293966857075,0.8093410275228456,0.7910691547055183,0.7880337508893989,0.030609465136547317
20.42943835258484,0.07996137866784256,0.30286145210266113,0.0023173365604118017,0.0031622776601683794,2.0,100,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 2.0, 'SVM__n_iter': 100}",0.8096472757823694,0.7277321113988054,0.763823585384974,0.8213707687537394,0.7900507028967468,0.782523353076052,0.03362550003534458,73,0.8138348859658812,0.7239589851240336,0.7918737258543084,0.8145250327068507,0.7803578894487985,0.7849101038199745,0.03316003797635877
21.98474225997925,0.23134180919427208,0.2999263763427734,0.0036778110376216935,0.001,0.2,100,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 100}",0.7728043632104249,0.776856690405812,0.768050101876376,0.7937684786073953,0.7959127613208082,0.7814756548941494,0.011280536315450323,79,0.8022429708030567,0.8072997194356418,0.8092838544294855,0.8037856492401947,0.8035221126130216,0.8052268613042802,0.0026322156783979487
21.134177589416502,0.09122261433313884,0.2977593898773193,0.007748407966779508,0.001,0.4,100,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.4, 'SVM__n_iter': 100}",0.8052852854946609,0.79609622297919,0.7920264057979618,0.8171760975801484,0.7995187373624885,0.8020198007604258,0.008735322835691301,3,0.8056348292948295,0.8161869487112206,0.8225157943604545,0.815838624929534,0.7986080258807531,0.8117568446353584,0.008513662644845255
20.799101495742796,0.14743971818956245,0.3019601821899414,0.002475154539473995,0.001,0.6000000000000001,100,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.6000000000000001, 'SVM__n_iter': 100}",0.784110676897226,0.7979923282811265,0.7864057455831747,0.791082229529961,0.7876439529917328,0.7894465742967458,0.004830972282290685,40,0.7990079073144513,0.8172214036291706,0.8160749248127888,0.7996880542335087,0.7880958790049699,0.8040176337989777,0.011109119665432031
20.39800524711609,0.11312086830728928,0.2977081298828125,0.0026141490691077647,0.001,0.8,100,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 100}",0.7978834106667876,0.7542950451590826,0.771176231289928,0.7994859835532205,0.8113585843366917,0.786837766965222,0.02091643412259581,54,0.8082192999422373,0.7624952061845265,0.8012696041822255,0.8026619026619027,0.8061943516488971,0.7961680729239579,0.017016555103852714
20.260833263397217,0.09166646729718562,0.3012669086456299,0.0019709785599506574,0.001,1.0,100,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 1.0, 'SVM__n_iter': 100}",0.7769380135470084,0.8019643720766195,0.7806423536847473,0.7876352186425947,0.81586987566654,0.7926072575234031,0.014436520696116863,30,0.7908857842544416,0.8073158670246049,0.8064398603233554,0.7935072844163753,0.8076297439933804,0.8011557080024316,0.007372281656075807
20.177147769927977,0.08482557907657633,0.30115346908569335,0.0009496343802347506,0.001,1.2,100,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 100}",0.74598139116551,0.7992140591144874,0.6690872854441619,0.8068075517182648,0.8056589848065997,0.7653417855738746,0.05316373498273234,152,0.7529560196838034,0.8202056799144177,0.6858526936196838,0.8075014802287529,0.8007807371443735,0.7734593221182063,0.049367716136482685
20.39553508758545,0.46194865871162927,0.31179122924804686,0.021525857585735917,0.001,1.4000000000000001,100,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 1.4000000000000001, 'SVM__n_iter': 100}",0.7699265826050276,0.7923258367917759,0.793891956916856,0.7931701756914329,0.8092985880924617,0.7917193713134985,0.012579950105838207,32,0.7728455722575555,0.8108552166804595,0.7981803685687179,0.7936447663720392,0.8021441021441021,0.7955340052045748,0.01267888287390936
20.2016562461853,0.28954082021601096,0.2950448989868164,0.004505276484112564,0.001,1.6,100,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 1.6, 'SVM__n_iter': 100}",0.7568240527378135,0.7943345560826396,0.7303737387669729,0.8209397286237721,0.8161768880387456,0.7837220887833639,0.034986986620010374,69,0.7631976859175056,0.8135205780836848,0.7480168742304664,0.8122363849636577,0.805584123765942,0.7885111293922513,0.02742408625394459
20.262558507919312,0.42134639993581,0.2920825958251953,0.002118958378064931,0.001,1.8,100,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 1.8, 'SVM__n_iter': 100}",0.7666478997953655,0.7889002763844101,0.7276980653091297,0.8020988640978945,0.8122748175612824,0.7795185432862916,0.03007215369774828,95,0.7730199951013158,0.7989776557737723,0.7461336616676422,0.7869796597069325,0.7998226452771908,0.7809867235053707,0.019962893368070857
20.00479598045349,0.12547300704217612,0.2917292594909668,0.003930340229458019,0.001,2.0,100,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 2.0, 'SVM__n_iter': 100}",0.7657432552561765,0.665350072369765,0.7102197631439732,0.7980282206820654,0.7973648468650237,0.7473346648387136,0.051980593916249096,165,0.7692313191824524,0.6613709303029691,0.7263468098419554,0.7872642781733691,0.7843536752627661,0.7457134025527024,0.04745809916331893
21.220483541488647,0.07422002438100044,0.2945395946502686,0.0011735364948889824,0.00031622776601683794,0.2,100,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 100}",0.78639930556766,0.7819007495377589,0.760157956396562,0.7936684703097636,0.7971901598822609,0.78386168512863,0.01300717992644783,68,0.8329995686363713,0.8335001917526189,0.8385897099489332,0.8298493480311663,0.8340436249527159,0.8337964886643612,0.0028049541599475007
20.45087113380432,0.04511466347164236,0.293488073348999,0.0025082868348077813,0.00031622776601683794,0.4,100,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 0.4, 'SVM__n_iter': 100}",0.7556326759699218,0.7981272031748416,0.7877090997340913,0.788848856455339,0.7986073080299237,0.78578135558683,0.01574411455014481,58,0.7739322767835116,0.8258119209575521,0.831013463052298,0.809699473335837,0.8130468494104858,0.8107007967079369,0.01999690555719137
20.132405948638915,0.0379288073344375,0.29255475997924807,0.0036456574393287033,0.00031622776601683794,0.6000000000000001,100,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 0.6000000000000001, 'SVM__n_iter': 100}",0.7866677357392113,0.7790216725185203,0.7574155002243551,0.8143828527257718,0.813304160607212,0.7901543265288646,0.021589822621596238,36,0.7946038396602181,0.8002331308156551,0.7986678239105424,0.8222624495351767,0.8215374033555852,0.8074609294554355,0.011933957017148205
19.92326765060425,0.09767372008196502,0.2928819179534912,0.0028949981731275203,0.00031622776601683794,0.8,100,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 100}",0.8094790711618842,0.8014549901964723,0.7396224899738632,0.8131788226970796,0.8140264912809358,0.7955506039644122,0.02831631160660801,19,0.8207949905060706,0.820496336515754,0.7695517025614113,0.8125204579750034,0.8220076947349675,0.8090742364586413,0.02004505882524684
19.94876480102539,0.11015606191947254,0.29281158447265626,0.0024575682462070567,0.00031622776601683794,1.0,100,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 1.0, 'SVM__n_iter': 100}",0.7890714059117389,0.8041607813490285,0.7371192294060442,0.8248719326057619,0.8166463593049205,0.7943693084823503,0.03107415845932919,25,0.7911494378083234,0.8206214803302181,0.761629291726379,0.8191497827861464,0.8218050581686945,0.8028710101639523,0.023566291185618427
19.776190185546874,0.05474361975821254,0.2920382499694824,0.0017654828355442775,0.00031622776601683794,1.2,100,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 100}",0.8103052783132825,0.7993864720045116,0.706052609065339,0.8231634939143423,0.8175132434568807,0.791281100854006,0.043350521347408334,35,0.8175120098532532,0.8194154572795349,0.723257574228448,0.8187316369134551,0.818460491187764,0.799475433892491,0.038113825554833336
19.75539846420288,0.11425063026932582,0.2930160999298096,0.0009874180634357572,0.00031622776601683794,1.4000000000000001,100,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 1.4000000000000001, 'SVM__n_iter': 100}",0.8075930877487772,0.79397445321107,0.6847218609068831,0.8223411549429867,0.8184294766814714,0.78540819582085,0.05129912996195022,62,0.8143947745622947,0.8027400440021799,0.70015542054377,0.8188177369995552,0.8125168852441579,0.7897249722703916,0.04509225230658439
19.81209216117859,0.10632206699526067,0.2931979656219482,0.002690394481349457,0.00031622776601683794,1.6,100,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 1.6, 'SVM__n_iter': 100}",0.814368335000854,0.7854974133701614,0.7085109113352528,0.812858708801167,0.8009599049702812,0.784437857055199,0.03935257071230633,66,0.816125795763293,0.7959863149183537,0.7257109985265324,0.8116144025234935,0.7910990183717456,0.7881073060206837,0.03256362285236351
19.79008264541626,0.10240081824449608,0.2919607639312744,0.0023985875671429942,0.00031622776601683794,1.8,100,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 1.8, 'SVM__n_iter': 100}",0.8101780354397549,0.782484334433866,0.6844145731231439,0.819969342434525,0.807060411125814,0.7808184647000589,0.049760116978743454,83,0.8124928233404397,0.7902347455745514,0.7003744222190824,0.8160535342353523,0.7980024889115798,0.7834316028562011,0.04258129558764415
