mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.8263777256011963,0.01063751015665829,0.021733522415161133,0.00037143683352721757,43,{'SVM__n_iter': 43},0.7909509233340717,0.8819301433474663,0.910589541691904,0.8327680193821927,0.9211057058883146,0.8674284459888664,0.049008554968100186,9,0.8178997726411519,0.9154874196469991,0.9239832998299057,0.8421392122644635,0.9194142912629196,0.8837847991290879,0.04464443512158287
0.8739933967590332,0.010066596418135848,0.022238636016845705,0.0003995877632338386,46,{'SVM__n_iter': 46},0.8586704794892965,0.807450030284676,0.8590450232182517,0.795366444579043,0.9285294415729197,0.8497905884989978,0.04713705492057489,14,0.889892004547177,0.8223375820097639,0.8460800989639711,0.7949236784554552,0.9243970274455604,0.8555260782843856,0.04644906501013461
0.9158025264739991,0.00398693860605811,0.022246837615966797,0.0005791712293859544,49,{'SVM__n_iter': 49},0.7658487222345289,0.8153240460327076,0.8796285079749647,0.9306884716333536,0.7574794770446944,0.8297964441285188,0.06661707005482444,16,0.7749715801439939,0.8323621021007753,0.8855839536989994,0.9161015264308909,0.7715592795855675,0.8361156883920454,0.05790520677925288
0.9458536624908447,0.011882076245723242,0.021853017807006835,0.0006691117479626936,52,{'SVM__n_iter': 52},0.8179209376321566,0.903169796083182,0.9045931758530185,0.8754795073692713,0.9173152934022499,0.8836648742556246,0.03562304088419391,4,0.8471359100669446,0.9294727075923922,0.9160043296737282,0.8750204334091763,0.8923792037206112,0.8920025168925705,0.029263108749110863
1.0534093856811524,0.08629830017936367,0.023181819915771486,0.000762143115843135,55,{'SVM__n_iter': 55},0.7439434520812775,0.6977589339794066,0.91378962245104,0.9089440742984051,0.9313063747846355,0.8390903042758772,0.09797109100670623,15,0.742634520651762,0.713424197574499,0.9245664803728819,0.8954626786542667,0.9248021407637946,0.840178003603441,0.09265021673611273
1.0104482650756836,0.010639044144983345,0.02266721725463867,0.001363304457475069,58,{'SVM__n_iter': 58},0.8731397386068428,0.897859882899253,0.6512820512820513,0.6337472239047042,0.8559440559440561,0.7823999308015004,0.11512372805425268,22,0.9035603764052039,0.9293026132673573,0.6472928494112969,0.6415516136870706,0.8330822786725651,0.7909579462886989,0.12373756568692176
1.0623138427734375,0.030419541818270415,0.023389196395874022,0.000574214675018461,61,{'SVM__n_iter': 61},0.9093632317699417,0.684342822531799,0.9056834241873611,0.7420351302241067,0.8923634336677814,0.8267628879166025,0.09467933194677625,17,0.9289203612479475,0.6938854403675805,0.9112593607104201,0.7484857187037487,0.9022151028767144,0.8369531967812822,0.09647109341949095
1.0893566131591796,0.005379535987743856,0.022976160049438477,0.0013553981604380863,64,{'SVM__n_iter': 64},0.7096179793382604,0.8350999394306481,0.8183928931960429,0.8209569957601456,0.9286915982568157,0.8224838459110041,0.06956908567786242,18,0.7039472022230644,0.8657116348936358,0.8221895778568116,0.8236917095584174,0.9167351838867674,0.8264550616837394,0.07032152601026294
1.1215263843536376,0.005461095316736553,0.022596979141235353,0.0005830800685266578,67,{'SVM__n_iter': 67},0.8790452504178666,0.8252574197456087,0.8439834443771451,0.9281647486371897,0.9077480490523969,0.8768308685334221,0.03829684065087236,6,0.9048897941139321,0.8588150831694978,0.8355386688462305,0.9178643221630697,0.9112855427824887,0.8856786822150438,0.03254648196558506
1.1582441806793213,0.01032393440089056,0.021940040588378906,0.0009564492670889936,70,{'SVM__n_iter': 70},0.8429224479932336,0.6657985059559863,0.6839289319604281,0.7087017968907734,0.9300243235025843,0.7662481509887038,0.10280781014118744,23,0.8757547050650499,0.6693940665797786,0.6943780512050188,0.7164792683735006,0.9276297371460854,0.7767271656738868,0.10441227856805024
1.20202956199646,0.015290803683132605,0.02203831672668457,0.00016746617395127893,73,{'SVM__n_iter': 73},0.9018063918480776,0.8640318998586716,0.9271148798707854,0.7215223097112863,0.9293300901996554,0.8687525665652879,0.07728309375114255,8,0.9182234432234433,0.8956614902030088,0.9297179085025071,0.7304004948198547,0.9283721821767795,0.8804751037851186,0.07602228048901599
