mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.03214497566223144,0.004421372310677749,0.0031586170196533205,0.0007649470736825885,1,{'SVM__n_iter': 1},0.7304873924972024,0.7690164870371696,0.7624434092881225,0.758548525860224,0.7685113612046414,0.757798341906418,0.0142054564035254,25,0.7177658289276465,0.7726772702500858,0.7671325918898735,0.7430635976090522,0.770210706574343,0.7541699990502002,0.021054538482484585
0.04315872192382812,0.005857921179157191,0.0027629852294921873,0.0004098043069800156,4,{'SVM__n_iter': 4},0.7871793218129146,0.7600750236140186,0.7754472695909058,0.7854887523418972,0.7925199033980984,0.7801412014884286,0.01145467378504233,24,0.7780611754833521,0.7690874593787216,0.7734523545203156,0.7773243409607047,0.7815602633784452,0.7758971187443078,0.004269417870346432
0.04036526679992676,0.006296696118058978,0.002402782440185547,0.0004144359874244553,7,{'SVM__n_iter': 7},0.7682532516654872,0.8027443767208553,0.7878068731198266,0.7976404155803319,0.8087976731693896,0.7930449169406761,0.014181884291144998,23,0.7685669733510709,0.806598308540056,0.7921775023716772,0.7960342142160324,0.7949613313249677,0.7916676659607609,0.012543851045360271
0.0385648250579834,0.002869442613094221,0.0023240566253662108,0.00036362803820829217,10,{'SVM__n_iter': 10},0.8075495114222266,0.7933755912234419,0.7829945892906716,0.8054939056078887,0.7938466510321817,0.7966524375407565,0.008967830045625354,22,0.7967703176416808,0.8022990129786246,0.7999041236905314,0.795880804971714,0.8000874091783182,0.7989883336921738,0.0023487684233145225
0.05434150695800781,0.007754930249931357,0.0022764682769775392,0.0002658654056343426,13,{'SVM__n_iter': 13},0.8003393724311756,0.7911272398398612,0.7868701691654169,0.8022949502360458,0.8105952022220183,0.7982442454518534,0.008406281281075387,19,0.808428214412173,0.7987344327150152,0.8027309609833881,0.7941127668400395,0.8019409201227383,0.8011894590146709,0.004721169941610954
0.05565319061279297,0.003481167678010498,0.002075386047363281,8.910903882815818e-05,16,{'SVM__n_iter': 16},0.797849421132078,0.8016051421817084,0.7962537952660222,0.7988684650691542,0.7943667815233578,0.7977889127446584,0.002441209200049799,20,0.793165342377416,0.8041711240740366,0.8124417172960862,0.7979955070864161,0.7994578449123904,0.801446307149269,0.006523190205170754
0.060274600982666016,0.006953949107912927,0.002149486541748047,5.5474137355522766e-05,19,{'SVM__n_iter': 19},0.7878800291438471,0.8010730629084439,0.796036424078093,0.8035675449054726,0.8003144365689729,0.7977728452643191,0.005510858685712689,21,0.7838262979875663,0.8118331550370386,0.8073350422864985,0.8012247103156194,0.797460824733552,0.8003360060720549,0.009620788598144662
0.06425981521606446,0.0034053318471973914,0.0020685195922851562,0.0001282877181906533,22,{'SVM__n_iter': 22},0.8010827845621276,0.8095797839557366,0.7916366217200085,0.810986501063407,0.808406374328001,0.80433729842363,0.0072132200493456545,18,0.8076842431336558,0.810310235552954,0.8084895948973618,0.8009921828103647,0.8035596126505218,0.8062071738089717,0.003418537894857012
0.06721687316894531,0.0008262952465357293,0.001918792724609375,3.4386538961852265e-05,25,{'SVM__n_iter': 25},0.7948295817021261,0.8042135964368586,0.8069041104978936,0.8115258471226869,0.8050039086212393,0.8044940362285492,0.005459385277940912,17,0.8031222889690975,0.8112377126940233,0.8115838766324203,0.8062383153292244,0.8078136714500351,0.80799917301496,0.0031704027471187897
0.07101655006408691,0.001133302716961189,0.0018854618072509765,4.7875115591348435e-05,28,{'SVM__n_iter': 28},0.7945236758897415,0.8086129623066138,0.8081406819344464,0.8169088264965215,0.8035627410134464,0.8063482139320081,0.007314050217800357,12,0.803615049875328,0.8102547282158933,0.8139272954806935,0.8102616193525284,0.8080906808179537,0.8092298747484794,0.0033765249669030013
0.07510857582092285,0.0005424455457755292,0.0018503665924072266,2.4732178668232664e-05,31,{'SVM__n_iter': 31},0.7991148776551055,0.8097299359409729,0.7970106660288118,0.8123084448054642,0.8096789689974276,0.8055671981240867,0.006237521759554483,15,0.8095159558699289,0.8135135135135135,0.8132773550249278,0.8059566150475241,0.8136823045913956,0.811189148809458,0.003038357662009611
0.07947297096252441,0.0006922845192974803,0.0018720626831054688,5.5072730718931175e-05,34,{'SVM__n_iter': 34},0.8009520555824761,0.8024370889371161,0.8015226458874943,0.8108323398011188,0.8074154624182792,0.8046309081672219,0.003852595907765508,16,0.8074523524380558,0.8071432896675614,0.811778656924288,0.8068157613612158,0.8065399247217429,0.8079459970225727,0.0019407100742353009
0.08520269393920898,0.0014838442456575776,0.0018229484558105469,8.251473791862906e-05,37,{'SVM__n_iter': 37},0.8085552530390129,0.8054575881750075,0.8037487363662871,0.811704027845105,0.8077224747904846,0.807437342097627,0.002722389812921318,9,0.8136782546887873,0.8096502028540863,0.8157802313142118,0.8042407224225404,0.8082031263849445,0.8103105075329141,0.004073793023888174
0.091727876663208,0.003179221032532181,0.0018947124481201172,0.00015042682001594813,40,{'SVM__n_iter': 40},0.8080323371204067,0.807428769469562,0.7982096994690556,0.8148090889637131,0.8104807822483088,0.8077913802764018,0.005449194623008535,8,0.8125604967842014,0.8156278384433723,0.8156803181075026,0.8082628537173991,0.8077638986729895,0.811979081145093,0.0034330376807290143
