mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5867831707000732,0.1473394865321455,0.0033129215240478515,1.0642766095278074e-05,relu,3.1622776601683795,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (112,)}",0.7503442529797492,0.740574471019794,0.7414513760731067,0.768311781326835,0.7549115428791034,0.7511169487470236,0.010150301068571675,181,0.7538155269949365,0.7608743919423531,0.7566174838019498,0.7597669597669597,0.746686810323174,0.7555522345658746,0.005076138764565899
0.7405955791473389,0.219619939421196,0.0031577110290527343,0.000627413928805809,relu,3.1622776601683795,"(56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (56, 56)}",0.7636759943246192,0.7217469834291572,0.7538930394079124,0.7581056943589205,0.7700202200182548,0.7534875117638328,0.016769763678349068,171,0.7702973396477748,0.7465524897563732,0.7677260157842682,0.753252944162035,0.7542291996837451,0.7584115978068393,0.009085943501996473
0.6765100479125976,0.04176664745940596,0.0024037837982177736,0.00023049468765787086,relu,3.1622776601683795,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (28, 28)}",0.7584747239875476,0.7487664839817514,0.7534582970320539,0.7733034618592808,0.7685742485184359,0.7605136170391684,0.009169816823801871,111,0.7636595571711801,0.7676493147366934,0.773252528106897,0.7656748384021111,0.7620948530039439,0.7664662182841651,0.0038746917647750757
1.2875342845916748,0.27181315570717574,0.004940032958984375,0.00018731399328328655,relu,3.1622776601683795,"(112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (112, 112)}",0.7561146301415707,0.741976035044775,0.7525888122803374,0.7666924329966242,0.7702381420292512,0.7575201520387714,0.01013641829784384,143,0.7552170221851012,0.7636871000948671,0.7749964677149144,0.7640438458620277,0.762534080715899,0.7640957033145619,0.006328759025872541
1.0971367835998536,0.24679190636981152,0.003869962692260742,0.0008220809434207876,relu,3.1622776601683795,"(56, 56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (56, 56, 56)}",0.7739486775456418,0.7433775990697561,0.7580676137881426,0.7572737476035128,0.7686187936990404,0.760257949610932,0.01054586841963662,115,0.7749498343310436,0.7618926992713401,0.7845407020164301,0.7548394275667003,0.7636380000016363,0.76797213263743,0.010501599596480025
0.682644271850586,0.1562499942577123,0.002492809295654297,8.24681007942043e-05,relu,3.1622776601683795,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (28, 28, 28)}",0.7704948179032466,0.7445168336089031,0.7436473488571864,0.7699359335490716,0.7663854206244185,0.7589955259536137,0.012261965933585294,125,0.7751929129750075,0.7609087055688997,0.7648386250327999,0.7623086168540714,0.7617557708466799,0.7650009262554917,0.005261725357062298
1.580807590484619,0.32580665770357653,0.0070068359375,0.00019587042681281535,relu,3.1622776601683795,"(112, 112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (112, 112, 112)}",0.7702333599439434,0.7568685803478987,0.7575804928127833,0.7697132076460492,0.7622702320279847,0.7633333008597709,0.005733183559236535,67,0.7709660515077861,0.7705831298064307,0.7775013624528188,0.7717373262827808,0.7549618276891005,0.7691499395477834,0.007524568422686249
0.4987450122833252,0.10029210293023831,0.0023209571838378905,0.00023666814052132452,relu,1.0,"(56,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (56,)}",0.7426068404374365,0.7602788636637434,0.7426429892117546,0.7648503587633908,0.7730855398482843,0.7566898358781573,0.012197898951568257,154,0.7530730838264398,0.7751337222211008,0.7561280100115052,0.7634734362007088,0.7684197047833411,0.7632455914086191,0.008028585082472168
0.6176090717315674,0.13285994372439008,0.0020383358001708984,4.306359645147543e-05,relu,1.0,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (28,)}",0.765381571745807,0.7462256854176234,0.7418110424563469,0.7708521667736623,0.7726051506456868,0.759373631416261,0.012838971899426418,121,0.7666369703952697,0.7714672103021617,0.7725622186787235,0.7720096447369175,0.7688032960760234,0.7702958680378191,0.002238781879591139
0.6872581481933594,0.10250573871961285,0.003418159484863281,7.927443210302801e-05,relu,1.0,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (112,)}",0.7779707724862559,0.7503854191946616,0.7503854191946616,0.7760172241365003,0.7685297033378314,0.7646575546105183,0.01207258446130743,59,0.7788761493024614,0.7733050077710272,0.7733584966594675,0.7761676488949215,0.7711434893253075,0.7745701583906369,0.0026797135954560254
0.6829601764678955,0.1424427839953028,0.0029851913452148436,0.0006456743727097288,relu,1.0,"(56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (56, 56)}",0.763500817491886,0.7352829230052047,0.7439921746372347,0.7659941217830301,0.7727785274760787,0.7563082000241401,0.014216363051215706,156,0.7748521990158098,0.7555709181922774,0.7718143834648689,0.7688700597791507,0.7680817953545226,0.7678378711613258,0.006582043646923942
0.9260720252990723,0.21546310935934607,0.002347898483276367,0.00010512214470446354,relu,1.0,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (28, 28)}",0.7651192422599729,0.7580977314828556,0.7582701443728799,0.7685742485184359,0.7747494333590996,0.7649611034899829,0.006336223402582899,57,0.7693840210337795,0.7935722503683669,0.7870032093333064,0.7804755713846622,0.7790559972378154,0.7818982098715861,0.008112351523608544
1.3102245807647706,0.41932217472155126,0.005113458633422852,8.650548898424258e-05,relu,1.0,"(112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (112, 112)}",0.7864507256329897,0.7552871831312975,0.7326072495473617,0.7673064577410352,0.7685742485184359,0.7620461793919875,0.017768163523180832,87,0.7932862267951034,0.7710524191106715,0.7735401570353028,0.771069116523662,0.7743697470970198,0.7766635333123519,0.008415616138834596
1.26565260887146,0.29426601775252026,0.0037188053131103514,0.0007785835813877557,relu,1.0,"(56, 56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (56, 56, 56)}",0.764245101149369,0.7569061183442077,0.7527088465708605,0.7561347884758997,0.785485258602242,0.7630948834133171,0.011807643654310605,72,0.7737919089630637,0.7750227075469793,0.7881527158226187,0.759345295708932,0.7987245350881714,0.7790074326259531,0.013431899965601842
0.7029380798339844,0.11157801368881855,0.0025014400482177733,5.918611451115949e-05,relu,1.0,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (28, 28, 28)}",0.7770957598491213,0.7567786637520887,0.7584499775645,0.7490481743026713,0.7678759373048418,0.7618514594838609,0.009694955367744708,91,0.7783991606746562,0.7770492299618513,0.7781321276466907,0.748441375714103,0.7713847713847714,0.7706813330764145,0.011408241251299816
1.8787842750549317,1.197804173175135,0.007031869888305664,0.00032831003281291233,relu,1.0,"(112, 112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (112, 112, 112)}",0.7802872900056822,0.7544176983795807,0.7480694121200588,0.7747542372511257,0.771773203890279,0.7658603380291373,0.012407661735171636,41,0.7793541748620663,0.8122812506307652,0.7846184122883151,0.7833697833697835,0.7717273717273718,0.7862701985756603,0.013762563947645903
0.6021711349487304,0.20359298615880853,0.0023700237274169923,0.0002537950085223697,relu,0.31622776601683794,"(56,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (56,)}",0.7584311476609971,0.7551597285391783,0.7607734049406989,0.7697132076460492,0.7641520475497967,0.7616448072034963,0.004990272800422919,94,0.7651251238314869,0.7893577296489919,0.7894485598369093,0.7636725545816455,0.7585494221857859,0.773230678016964,0.0133843079022174
0.5124162197113037,0.08650395256808571,0.0019962310791015623,2.6789762300476564e-05,relu,0.31622776601683794,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (28,)}",0.7731189842881195,0.7498158019250882,0.7449664165879534,0.7765915075923329,0.7759774828479218,0.7640928135032773,0.0137737149383783,61,0.7702942834277341,0.7738974224411118,0.7778051389701875,0.7776897140533504,0.7619004255367893,0.7723173968858346,0.005900506178952299
0.5586145401000977,0.04040524259872481,0.003433418273925781,7.787707037064583e-05,relu,0.31622776601683794,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (112,)}",0.7678732660979664,0.748196866712178,0.7501305100104235,0.7747494333590996,0.77168411352907,0.7625255587457328,0.011142860784722946,85,0.770345638839492,0.7772551117211312,0.7800920412570899,0.7749647567829386,0.772872281963191,0.7751059661127686,0.003380821583413364
0.6010489463806152,0.0634044022159705,0.0031147003173828125,0.0006775726153359417,relu,0.31622776601683794,"(56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (56, 56)}",0.7726806064430213,0.7501680480067325,0.7295566326147572,0.7723029421655072,0.772298138273481,0.7594002746814484,0.017234465314872063,120,0.7772519320768193,0.7732313343963829,0.7647417394990211,0.773282818737364,0.7748224475497203,0.7726660544518615,0.004223150763468923
0.7094503879547119,0.1355810318626939,0.0024087905883789064,0.00015277005289436604,relu,0.31622776601683794,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (28, 28)}",0.7640699243166359,0.7446892464989272,0.7574905762169732,0.7504893419104641,0.7680493141352339,0.7569578791914318,0.00855838577917293,147,0.7749564379493462,0.7732606019013786,0.7894263569020851,0.7748698748698748,0.7656391110936565,0.7756304765432681,0.007704581068071398
1.3555222034454346,0.4108345925968022,0.005115413665771484,0.0001933679977635304,relu,0.31622776601683794,"(112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (112, 112)}",0.7550226073982144,0.7577904436991164,0.7448315416942384,0.7676580152938453,0.7761954048589185,0.7602973262836036,0.010771826310375123,114,0.7652710583384379,0.7846325414286579,0.7953827987808572,0.7767802222347677,0.8039928949019859,0.7852119031369413,0.013603227293412422
0.9190963268280029,0.20503948392334997,0.003931283950805664,0.0008093819652485012,relu,0.31622776601683794,"(56, 56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (56, 56, 56)}",0.7616653826175775,0.7634342377953498,0.7706742697113764,0.766261392866657,0.7568824487621243,0.7637837302573778,0.0046009642740875096,62,0.7675294412225577,0.7875421351149506,0.8046474779484488,0.7736652373016009,0.7613598795416977,0.7789488342258511,0.015504550101530993
0.6660500526428222,0.18734769716532554,0.002448749542236328,4.581072630457807e-05,relu,0.31622776601683794,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (28, 28, 28)}",0.7673913119263175,0.7545001946737949,0.7360249531648024,0.7509299898244832,0.7651573711355963,0.7548012511974252,0.011255669862948164,167,0.7747784677073241,0.7779999192620551,0.7508204993641886,0.7502691411782321,0.7731323004050277,0.7654000655833656,0.01223116363191672
1.5796701908111572,0.5755221116949276,0.0070111751556396484,0.0003672916328877186,relu,0.31622776601683794,"(112, 112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (112, 112, 112)}",0.7829532896640439,0.7284776334650365,0.7444417576162848,0.7732191753900979,0.7627951664111868,0.7583778286638194,0.019658417489182532,136,0.7854015611171968,0.775847243808409,0.8112932200310841,0.7706656161201616,0.7637580546671456,0.7813931391487994,0.01653429885768054
0.45408167839050295,0.11239557371339129,0.0023146152496337892,0.00020774265479906346,relu,0.1,"(56,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (56,)}",0.7355248158464439,0.7569960349400178,0.7401021906476265,0.7712037243264724,0.7619632196557793,0.7531544480062732,0.013411404088413018,174,0.7507964181974326,0.7821589326443694,0.7493006075530347,0.765303547121729,0.7663073208527754,0.7627733652738683,0.011997110871949067
0.4648759841918945,0.10111695601650166,0.0020305156707763673,2.2173491850212207e-05,relu,0.1,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (28,)}",0.7627147005609145,0.7434225573676612,0.7485565330954183,0.7758486511981342,0.771159179145868,0.7603384132471505,0.012555353801000415,112,0.7653026028952881,0.7716438245564459,0.7785933431564499,0.781311863130045,0.7582115127569673,0.7710126292990391,0.008490145273219854
0.4752927303314209,0.0324059349888231,0.0034182071685791016,6.643507075431778e-05,relu,0.1,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (112,)}",0.7504314056328502,0.7529262177587897,0.7507450855779019,0.7618295841139658,0.7612601045501592,0.755437105679318,0.005062373602386946,162,0.7555592642543193,0.7765991159195041,0.7806168378983913,0.7598512871240144,0.757793366884276,0.7660839744161011,0.010393482668948661
0.7054361820220947,0.14673340054686954,0.002989673614501953,0.0006719240225012584,relu,0.1,"(56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (56, 56)}",0.770451241576696,0.748241825010083,0.7671666494981257,0.7726099545377126,0.771862294251488,0.7660657583319108,0.009105752203664457,39,0.7797045486596073,0.773712734392346,0.7986385564055467,0.7753840753840754,0.7777119686210595,0.781030376692527,0.009035997479048739
0.7966172218322753,0.1873335544091284,0.00238800048828125,0.0001501474577932283,relu,0.1,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (28, 28)}",0.765381571745807,0.7408368005056281,0.7599789961816003,0.7617898428253871,0.7676977565824238,0.7591365971237705,0.009538814090293718,124,0.7697232068829567,0.7885564055466968,0.7841925196294128,0.7822465277010731,0.7684185320548956,0.7786274383630071,0.008076625938243131
1.650168228149414,0.6491778828989297,0.005109262466430664,0.00021605351143883007,relu,0.1,"(112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (112, 112)}",0.7575143017503738,0.7532710435388379,0.7461431891234093,0.7586402365261746,0.7802660482747477,0.7591651906642174,0.011423100477389913,123,0.7690580424212073,0.7674282946127606,0.8168913872797369,0.7920611738793556,0.803161294070385,0.789720038452689,0.019226390135318173
1.1069630146026612,0.3601961308802548,0.0039046287536621095,0.0008063765450710135,relu,0.1,"(56, 56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (56, 56, 56)}",0.7744288886642287,0.7598890795857901,0.7482492453116789,0.769019700324481,0.7577143955175321,0.7618610242115785,0.009117349858101552,90,0.7993275006101525,0.7909230365541045,0.8117746200270471,0.7766859403223039,0.7623226623226623,0.788206751967254,0.01725809291264121
0.6961674690246582,0.2137946891174734,0.0024975299835205077,0.00011229455344330818,relu,0.1,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (28, 28, 28)}",0.7658173350113124,0.761028314124937,0.7388730395126696,0.7523314161436975,0.7588088094645408,0.7553725845821043,0.009321386132060377,163,0.7763782897479972,0.7967896574692691,0.7520679006115898,0.7514509514509514,0.7646628555719465,0.7682699309703509,0.016955914215341504
1.5915205001831054,0.4396344615001647,0.006991434097290039,0.0002806754164247684,relu,0.1,"(112, 112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (112, 112, 112)}",0.7783638309517418,0.7525364336808363,0.7420659516405851,0.774620601709312,0.7621365964861712,0.7619449662283112,0.013521091908120246,89,0.7911839840098567,0.8118876531497892,0.8023928708394727,0.7719996901815083,0.7621926531017439,0.7879313702564742,0.018492798469607406
0.6101794242858887,0.2273540984509214,0.002314329147338867,0.00023288230828229882,relu,0.03162277660168379,"(56,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (56,)}",0.7435681342011413,0.7590121745324774,0.7491187300633957,0.7734370974010943,0.7633646459749935,0.7576973214695063,0.010534005668187086,141,0.759237425073491,0.7859344407888097,0.7857003007488444,0.7648332830151012,0.7677626223080768,0.7726936143868646,0.011060396890868827
0.4734927177429199,0.09862341519907585,0.002053642272949219,8.488084484414096e-05,relu,0.03162277660168379,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (28,)}",0.7697087009722748,0.7450864508784765,0.7488188625812524,0.7755861840065332,0.7782108559225438,0.7634805668536997,0.013824419061632176,65,0.7681055932756172,0.7713370203661465,0.7795672446157883,0.7805792351246896,0.7638259910987183,0.772683016896192,0.006495448764258272
0.49793243408203125,0.03161119066709375,0.0035160541534423827,0.0002446390071846955,relu,0.03162277660168379,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (112,)}",0.7504314056328502,0.7515246537338085,0.7507450855779019,0.7767203392421205,0.7761954048589184,0.7611200779079983,0.012526088071615392,103,0.75501209171629,0.7764457138243546,0.7808247381062915,0.7768581132217496,0.772633345360618,0.7723548004458607,0.00905099304549144
0.6943737030029297,0.1400542065273133,0.0030203819274902343,0.000599736210529022,relu,0.03162277660168379,"(56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (56, 56)}",0.7718500416589681,0.7526638882729554,0.7516145703296186,0.7737489136653258,0.7757595608369252,0.7651263951890847,0.010681682797866281,55,0.7794533382873203,0.7729467331409079,0.7867519124800678,0.7778244141880506,0.7780188416552053,0.7789990479503104,0.00445610528456383
0.7422105312347412,0.16003754199020018,0.0023317337036132812,0.0001425115421642858,relu,0.03162277660168379,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (28, 28)}",0.764638159614855,0.7501230897088274,0.7669868163065057,0.7542132316655094,0.7705896995820614,0.7613102907612024,0.007808983292133991,100,0.7722205752592001,0.7804745372706537,0.7929798356982823,0.7777816505089232,0.7727323181868636,0.7792377833847846,0.007537322763852112
1.449472999572754,0.3079541836787056,0.0050847530364990234,0.0001337683340588093,relu,0.03162277660168379,"(112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (112, 112)}",0.7555908426964333,0.7602862839653394,0.7461881474213143,0.7620125687284097,0.7814495525829653,0.7611033436233685,0.011560391120125453,104,0.7695619912758016,0.7879044466423107,0.8054498112750541,0.7976967340603704,0.8060830242648425,0.7933392015036759,0.013586406914331276
1.1175556182861328,0.21345688393935713,0.003932666778564453,0.0008164413759824577,relu,0.03162277660168379,"(56, 56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (56, 56, 56)}",0.7687474072085702,0.7780194953147344,0.7603836208627456,0.7530694686458701,0.7730457985597058,0.7666538989271748,0.008924266725270918,34,0.7822217278907584,0.7956643723634015,0.8063631592757806,0.7581746127200674,0.8042862951953861,0.7893420334890788,0.017748963457290556
0.7974683284759522,0.22330278976592777,0.002496814727783203,5.351009565752194e-05,relu,0.03162277660168379,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (28, 28, 28)}",0.7717193126793165,0.7579178982912355,0.7383034222430962,0.752722714985086,0.7683563265074395,0.7578046086452501,0.011926204263508877,140,0.7830933509313392,0.7903548432674646,0.7534576024867287,0.7559333922970286,0.7783754874663966,0.7722429352897915,0.01484769913178091
1.4810837745666503,0.5118659943066091,0.006939744949340821,0.0003008543428895088,relu,0.03162277660168379,"(112, 112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (112, 112, 112)}",0.7441354979728293,0.7538480811100072,0.7396600279701723,0.7763735855813364,0.7644145147413977,0.7556830730643559,0.013399333394996682,159,0.7494264675641182,0.8112528510586762,0.8090678804271038,0.7732148823057914,0.7624772715681808,0.7810878705847741,0.024914211924929822
0.585520887374878,0.23613581214751572,0.002382516860961914,0.00024170221288649543,relu,0.01,"(56,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (56,)}",0.7452292637692476,0.7579178982912355,0.7606385300469837,0.7423926002594101,0.7633646459749935,0.7539080595532636,0.008469975925922605,169,0.7593030246536537,0.7860878428839594,0.7962739438467593,0.7466692466692466,0.7679049315412951,0.7712477979189828,0.017913639831569655
0.44314098358154297,0.05157346964756693,0.0021268844604492186,0.00022873175190540619,relu,0.01,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (28,)}",0.7720696663447827,0.74565606814805,0.7485565330954181,0.7645926954638157,0.7760220280285264,0.7613788265184217,0.012252987605670604,98,0.7708526439141272,0.7684708233251922,0.7797862462911006,0.7710035255489801,0.7634101906829179,0.7707046859524637,0.005306330904158057
0.5140958786010742,0.03019551735546137,0.003431224822998047,8.568335179060141e-05,relu,0.01,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (112,)}",0.7584747239875477,0.7517869832196428,0.7515770323333096,0.7761954048589185,0.777027351614326,0.7630097672310493,0.011379725545752268,74,0.7585351493683884,0.7766314110974306,0.7810326383141917,0.7772083226628681,0.7731914550096368,0.773319795290503,0.007799713048008643
