mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.350350093841553,0.0889081859967113,0.29575142860412595,0.0027680627631344874,1,{'SVM__n_iter': 1},0.6143102913338887,0.7754917914004815,0.7237447905117913,0.7783239657438826,0.8012114542254597,0.7385983791257884,0.06713205982310404,24,0.6189678948450735,0.7894647074258725,0.727849544839836,0.763597036324309,0.7948670221397494,0.7389492411149681,0.06450558284390838
4.82366828918457,0.11402400500311097,0.29711217880249025,0.0038664460318732193,4,{'SVM__n_iter': 4},0.7935580244933815,0.7191127763625856,0.7114227249791796,0.7894655015044916,0.8019398989435804,0.7630970129899532,0.03933673469359236,22,0.8024795549794337,0.7164796237611771,0.7078780049653834,0.7880642698824517,0.7896056714238532,0.7609014250024598,0.04018774513436892
5.341458463668824,0.09034854937025182,0.2971065521240234,0.0034429015663228323,7,{'SVM__n_iter': 7},0.7818813120309008,0.7865471678018273,0.7517167085986455,0.7872718697184482,0.7363907922491385,0.7687637226424331,0.020828672095676674,20,0.7901397391123252,0.7996518176129827,0.7580959974163857,0.7847255665437484,0.7310743856198401,0.7727375012610563,0.02498447860537679
5.833647584915161,0.08860523996980084,0.29267401695251466,0.0011521659809833314,10,{'SVM__n_iter': 10},0.7512288524087251,0.7593919193788596,0.7160547391283852,0.692339102370939,0.6600110926234054,0.7158142909984501,0.03692674463804065,25,0.7567867186282285,0.7725884585107886,0.7158236279595502,0.6898120716302534,0.6685851958579232,0.7207192145173489,0.0392134096349932
6.352996397018432,0.09277553407758153,0.2930187702178955,0.0013312074187336322,13,{'SVM__n_iter': 13},0.7848567036077713,0.7827108718767078,0.7573530823932829,0.8130705167677666,0.8154340316445469,0.7906808157271753,0.021549723482790294,12,0.796920891054051,0.7931897543548029,0.760739155884787,0.8022923295650568,0.8023848114757206,0.7911053884668837,0.01557334753527535
6.855715990066528,0.08111011889181084,0.29425296783447263,0.003413622396513586,16,{'SVM__n_iter': 16},0.7701409781316562,0.7875676775154387,0.801469830799664,0.80922259925496,0.801393128687533,0.7939551316997002,0.013805728820751153,9,0.7784007433600345,0.7875522273580525,0.8047655571927417,0.8007204916295826,0.8025230843412662,0.7947924207763355,0.010153581854988233
7.424506139755249,0.13288180308119232,0.29589362144470216,0.0036457666939608913,19,{'SVM__n_iter': 19},0.797194904707289,0.759821423894768,0.749545615649329,0.7693459282647903,0.798025600377324,0.7747870623839215,0.019662020378311038,19,0.8004311234970491,0.7699069495186,0.7776355892860747,0.7645141372414099,0.801432637796274,0.7827840874678815,0.015396786070709528
7.8919923305511475,0.09585781839884969,0.29436349868774414,0.0033562632624318605,22,{'SVM__n_iter': 22},0.7831659421376105,0.7615804718613435,0.7907741207815586,0.6350570571357448,0.7523314161436974,0.7445929998943006,0.05650523014362175,23,0.7870202662316937,0.7725006559958016,0.7947379044466423,0.639276175639812,0.7317683681320045,0.7450606740891909,0.057181172960396154
8.394572687149047,0.07520703305531758,0.2937035083770752,0.0030386982876036907,25,{'SVM__n_iter': 25},0.7667777572484861,0.7953699063994427,0.7453409235743855,0.8091841681187522,0.8164489630143986,0.7866185808635126,0.02673211703786988,15,0.7682022462344092,0.7988171891084513,0.779364390529439,0.7973272700545427,0.8027373663737299,0.7892896924601145,0.013262034432126469
8.937368631362915,0.08374823351285539,0.2943103313446045,0.0029016356076695463,28,{'SVM__n_iter': 28},0.7621429791565714,0.7955938249123096,0.7959613480854749,0.809311689616169,0.7728925107323315,0.7871778471759588,0.017139377828489656,14,0.7700131111839752,0.8071190682841167,0.8115606644732858,0.802853957399412,0.7766902221447676,0.7936474046971116,0.016930783078457873
