mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.27988581657409667,0.01850591298359444,0.0011826038360595703,7.51947252564908e-05,relu,3.1622776601683795,"(114,)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (114,)}",0.9171365567795073,0.9028972339995963,0.9209368059761762,0.9419038966283063,0.9399614877875747,0.9245601077463415,0.014664544247094843,59,0.9320781230263988,0.9346992423070976,0.9290088139786609,0.9255848373058826,0.9287413554807892,0.9300224744197658,0.0031131734756068155
0.23970398902893067,0.05071610557171841,0.0015558242797851563,0.00020121198085927338,relu,3.1622776601683795,"(57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (57, 57)}",0.9133002396439575,0.914021804966687,0.9255602665051484,0.9438724005653142,0.9385730211817168,0.9270576978826462,0.012464905520171902,49,0.9306950233674371,0.9396253506814818,0.9353884556760698,0.9275552806556363,0.9266243625376425,0.9319776945836535,0.004898593459650839
0.2372577667236328,0.057230301489392246,0.0012139320373535157,0.0002521142088011842,relu,3.1622776601683795,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (28, 28)}",0.9126105080854662,0.9075206945285686,0.9099030890369474,0.9144356955380578,0.9392672544846458,0.9167391698420666,0.011496235295739432,119,0.9376926234684857,0.9312995648236102,0.9247719189732487,0.8911749762530651,0.930584699894576,0.9231047566825972,0.016481508405887933
0.40250411033630373,0.1517968555083004,0.0020074367523193358,0.0002629048233823162,relu,3.1622776601683795,"(114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (114, 114)}",0.9165475159594821,0.8864627498485768,0.907248132444983,0.9400262467191602,0.9019306780176346,0.9104476039886324,0.01772059845068556,167,0.9427434634331184,0.9207338355165787,0.9208310322737413,0.9353641564867791,0.9007135038613445,0.9240771983143123,0.014445779767976773
0.37488856315612795,0.0675179232322168,0.001546621322631836,0.00019244842886046665,relu,3.1622776601683795,"(57, 57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (57, 57, 57)}",0.9113317357069496,0.9153947102766001,0.9248738138501919,0.9393397940642038,0.9548647005168743,0.929147431328675,0.01605944094320505,46,0.9377936718453962,0.9526806423822041,0.9437385407232324,0.9302900439594425,0.9368890197581805,0.9402783837336912,0.007526183876959771
0.3204698085784912,0.125378419609042,0.0013378143310546875,0.0003124127528724059,relu,3.1622776601683795,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (28, 28, 28)}",0.9085728094729848,0.9153947102766001,0.9118715929739554,0.9328386836260851,0.9405493057666972,0.9218354898343534,0.012551239681878688,70,0.9277156751294681,0.9476308290441583,0.9329011022995871,0.9178002606640306,0.9341547413075607,0.9320405216889609,0.009692858596243782
0.8667138099670411,0.32549564126434505,0.002563953399658203,0.0009447136118722676,relu,3.1622776601683795,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (114, 114, 114)}",0.9134009303824234,0.9160811629315566,0.9308701796890774,0.9505552190591561,0.9562531671227323,0.9334188236889333,0.017450971301721498,26,0.9459959580649236,0.9520886257703948,0.9468908082793966,0.9498221741147365,0.9485748838570066,0.9486744900172918,0.0021605312808320055
0.194626522064209,0.050657967528256076,0.0011930465698242188,0.00014059808628960605,relu,1.0,"(57,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (57,)}",0.9034577199589181,0.8845850999394307,0.9216232586311327,0.9419947506561681,0.9373973852234722,0.9178011026131089,0.02141361435675785,112,0.9203738789945687,0.9192294947977644,0.9395016457178204,0.9306346506439286,0.9244840401115779,0.926844742053132,0.007483282577100985
0.16044855117797852,0.03075834618066672,0.0009634017944335938,1.9033748239133547e-05,relu,1.0,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (28,)}",0.9145790120224743,0.8904906117504544,0.9170906521300223,0.9275287704421564,0.9445018749366575,0.9188288914417833,0.01765183060381227,102,0.9245879120879121,0.9276546864300073,0.9326050939936822,0.9168901455742341,0.928616195957568,0.9260708068086807,0.005256769103636856
0.36200666427612305,0.10759167220699453,0.001267862319946289,0.00022556496375342584,relu,1.0,"(114,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (114,)}",0.9178262883379986,0.9179588128407027,0.9275287704421564,0.9413991520290734,0.9419377723725549,0.9293226711659772,0.010672042517050282,45,0.9371526462043703,0.9478031323864013,0.9419404007157216,0.9404625682034063,0.9303662224396838,0.9395449939899165,0.005740208022243791
0.326994514465332,0.08954749690356403,0.0015918254852294923,0.0003575784839864875,relu,1.0,"(57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (57, 57)}",0.9107426948869242,0.9159903089036948,0.9315566323440339,0.9413991520290734,0.948454444106618,0.9296169347307087,0.014417758791019052,44,0.938654161930024,0.9509311007532748,0.9503147849521749,0.9325056882193112,0.9414114715481191,0.9427634414805809,0.007038024571039836
0.1951159954071045,0.05814724917299251,0.0011082172393798828,8.078730438382406e-05,relu,1.0,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (28, 28)}",0.9113317357069496,0.9153038562487382,0.8732788209166163,0.9189683020391682,0.9418313570487483,0.9121333424599504,0.022125500194729558,148,0.9448860047997979,0.9415957940312356,0.8963727937440632,0.8959773796637877,0.9401302415673376,0.9237924427612445,0.02260237258823192
0.4313809871673584,0.23919920783607787,0.001975822448730469,0.0004900715415432234,relu,1.0,"(114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (114, 114)}",0.9152687435809653,0.8721784776902888,0.9104986876640421,0.9603977387441955,0.9151768521333737,0.9147041285002899,0.027980583026099657,132,0.9465122521157003,0.9145507963507035,0.9225805739026708,0.9648479091652123,0.9087593380984328,0.931450173926544,0.02107798717174416
0.49556870460510255,0.14784049977237906,0.001634979248046875,0.0005014823780838098,relu,1.0,"(57, 57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (57, 57, 57)}",0.9139899712024487,0.912053301029679,0.9374621441550576,0.9521098324247933,0.939855072463768,0.931086031615006,0.01558464400582723,36,0.9510467980295568,0.9543064790474719,0.9622611500143586,0.9655857209127661,0.9254916215629996,0.9517383539134305,0.01413112370560649
0.27880163192749025,0.08433210896968861,0.0011972427368164063,0.0001786832077279617,relu,1.0,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (28, 28, 28)}",0.9172372475179734,0.914021804966687,0.9256511205330105,0.94208560468403,0.9457839262187089,0.928947075355914,0.01285784053401206,47,0.9434318555008209,0.9603658132496853,0.945264971614129,0.9318650732289205,0.9351856522419003,0.9432226731670912,0.009916559623119825
0.6505551338195801,0.19822946886633858,0.002072429656982422,0.0003382868650099067,relu,1.0,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (114, 114, 114)}",0.9317065066355198,0.9181405208964266,0.9336159903089037,0.9549969715324048,0.9517127799736494,0.9380283407410152,0.013637663912535129,10,0.9793040293040292,0.9592060792153572,0.9578519516667034,0.954109876515938,0.944637875982991,0.9590219625370038,0.01134720751375972
0.19438738822937013,0.0380430761611684,0.0011340141296386718,0.00013464640230576765,relu,0.31622776601683794,"(57,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (57,)}",0.9003111343818595,0.9068342418736121,0.9275287704421564,0.9426812033111248,0.9354211006384918,0.9225443864132202,0.016357148227475072,67,0.9184508020714917,0.9336389140471405,0.9404868673926968,0.935264750712408,0.9256401105691384,0.9306962889585751,0.007757605304348977
0.1605602264404297,0.046141734745224636,0.0009650230407714844,2.694302950005046e-05,relu,0.31622776601683794,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (28,)}",0.9146797027609399,0.893145568342419,0.9151221481930144,0.9092166363819909,0.9464781595216377,0.9157185677428699,0.01730858371699211,128,0.9385294303397751,0.9306103514546378,0.9305109456802669,0.8988601471205461,0.9187970057554465,0.9234615760701346,0.013819025698447635
0.3023968696594238,0.027146901706053092,0.0014219284057617188,0.0003486000873358354,relu,0.31622776601683794,"(114,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (114,)}",0.9152687435809653,0.9218958207147184,0.9294972743791642,0.9446497072481326,0.9503243133677916,0.9323162850352392,0.013292867802127697,30,0.9417582417582417,0.9488126532505688,0.9447480615874,0.9440831474077185,0.9390526716671627,0.9436909551342183,0.0032481420825518316
0.3587943553924561,0.14697736429622527,0.0013403892517089844,0.00019473885928903182,relu,0.31622776601683794,"(57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (57, 57)}",0.9107426948869243,0.914021804966687,0.9348071875630931,0.9518372703412076,0.9464781595216377,0.9315663254855265,0.01664655533692926,34,0.9348080080838702,0.9582716649362698,0.9668183525149662,0.9508559941681947,0.951699458251575,0.9524906955909753,0.010532588497094635
0.24045028686523437,0.07533116810386124,0.0011469364166259766,0.0001302299459843962,relu,0.31622776601683794,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (28, 28)}",0.9114324264454156,0.904956591964466,0.8745608721986676,0.9498687664041996,0.9496300800648626,0.9180778847901748,0.028687226115203718,111,0.9474737905772389,0.9347478406856788,0.8968654045815018,0.9475071240804966,0.9417317790433145,0.9336651877936462,0.01898811621588066
0.3353306293487549,0.11382837221064934,0.0016723155975341796,0.0001872295743103209,relu,0.31622776601683794,"(114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (114, 114)}",0.9146797027609399,0.8721784776902888,0.9138400969109631,0.9584292348071878,0.924364041755346,0.9166953032262511,0.027547806407208546,120,0.9492958191234053,0.9171861538801388,0.9225297665068809,0.9626565640946344,0.9133602904457572,0.9330057188101634,0.019444727106113124
0.43069610595703123,0.09146131122514778,0.001504802703857422,0.0002366787178986625,relu,0.31622776601683794,"(57, 57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (57, 57, 57)}",0.9377127091850092,0.9166767615586515,0.9348071875630931,0.950232182515647,0.9535826492348232,0.9385973694586343,0.013078540896512107,5,0.9681397625363143,0.9668183525149662,0.9630254699684111,0.9722856701053701,0.9356777782261522,0.9611894066702428,0.013094532099420901
0.2760645389556885,0.05968796426985454,0.0011458396911621094,6.435358672617268e-05,relu,0.31622776601683794,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (28, 28, 28)}",0.9107426948869243,0.9153947102766,0.9237734706238644,0.9427720573389867,0.9457839262187089,0.9276824894990381,0.014202256511576718,48,0.9333301755715548,0.9570390333340697,0.9451169674611765,0.9336875124257218,0.9430829974728496,0.9424513372530745,0.008721303480742097
0.692347240447998,0.3415199510122214,0.0018646717071533203,0.00010526951116847465,relu,0.31622776601683794,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (114, 114, 114)}",0.9283585395815293,0.9148899656773674,0.9328386836260851,0.9577427821522311,0.947760210803689,0.9363120110044467,0.01499639744960018,20,0.9872394846532778,0.9642801917426937,0.9553645982902206,0.9493052640880074,0.9457706169576336,0.9603920311463666,0.014818102378080986
0.2060781955718994,0.09212563204265205,0.0011191844940185546,0.00011841225248471887,relu,0.1,"(57,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (57,)}",0.8990323620033429,0.8775792449020795,0.9294972743791642,0.9426812033111248,0.9373973852234722,0.9172255793603521,0.024932678012705906,115,0.9191155109258559,0.9188340807174887,0.9440831474077185,0.9357330623605558,0.9256634400520561,0.928685848292735,0.009844020310826693
0.1790992259979248,0.04074619715368999,0.001215076446533203,0.00031289132170617844,relu,0.1,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (28,)}",0.9107426948869242,0.8918635170603675,0.9229961639410459,0.9092166363819909,0.9451961082395864,0.9159923242841717,0.01764256860667099,126,0.937200012631047,0.9306103514546378,0.9359053657027989,0.8983675362831075,0.9192891317396984,0.924274479562258,0.014411895039475235
0.3468040466308594,0.14685974522475717,0.0011591434478759766,4.284492649393166e-05,relu,0.1,"(114,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (114,)}",0.9159584751394568,0.9153947102766,0.9269331718150616,0.9459317585301839,0.9504307286915982,0.930919063221775,0.014741469116981543,40,0.9439007831249211,0.9695531158187723,0.942777618237646,0.9450440698933047,0.9321862373705528,0.9466923648890393,0.012319713593563743
0.33913121223449705,0.11733571661795805,0.0011880874633789062,6.761012842805252e-05,relu,0.1,"(57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (57, 57)}",0.9107426948869243,0.9148899656773671,0.9354936402180497,0.9493640218049668,0.9445018749366575,0.9309879552873864,0.015556193261888219,37,0.9356211317418214,0.9782478075504208,0.9669906558572091,0.9525061300227531,0.9495591358255105,0.9565849721995429,0.014717599157588891
0.22370266914367676,0.07218239552188738,0.0010787010192871093,5.713388728726362e-05,relu,0.1,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (28, 28)}",0.9271804579414785,0.904956591964466,0.8732788209166163,0.9466182111851403,0.9483480287828112,0.9200698483783382,0.028183964954800526,82,0.9554802955665026,0.9344275331904837,0.8968654045815018,0.9409551790408447,0.9358495967152087,0.9327156018189082,0.0194119096907542
0.37375798225402834,0.1595040102590205,0.0015264034271240234,9.488537069539487e-05,relu,0.1,"(114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (114, 114)}",0.9297380026985117,0.8721784776902888,0.9138400969109631,0.9603977387441955,0.924364041755346,0.9201053404918309,0.028533332957772363,81,0.9732679676645193,0.9176787647175771,0.9225297665068809,0.9654399257770219,0.9138524164300091,0.9385537682192016,0.025419017658579818
0.38550872802734376,0.1293966434830255,0.0016298294067382812,0.0003341743049948063,relu,0.1,"(57, 57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (57, 57, 57)}",0.9094639225084077,0.9147991116495054,0.9413082980012115,0.946981627296588,0.9516063646498429,0.9328187771061603,0.017297908475616422,27,0.9403040924592649,0.9682718858379907,0.9659568358037509,0.9729748834743424,0.9384820451255252,0.9571979485401748,0.014723785404561813
0.25701141357421875,0.04019045379683974,0.0012180328369140625,0.00017418760225768225,relu,0.1,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (28, 28, 28)}",0.91467970276094,0.9108621037754897,0.9179588128407027,0.9427720573389867,0.9451961082395867,0.9262842798465826,0.014635442770145632,56,0.9384283819628646,0.9344518323797741,0.9456338774879056,0.9336875124257218,0.9350838222015969,0.9374570852915726,0.004397202524213508
0.5757249355316162,0.15644936494807263,0.0017796993255615235,3.173765940698911e-05,relu,0.1,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (114, 114, 114)}",0.9284592303199951,0.9116394104583082,0.9308701796890774,0.9590248334342822,0.9569474004256613,0.9373793636076679,0.018085612217863645,15,0.9800934697486421,0.9649451059223751,0.9558572091276591,0.9524089332655901,0.9536446327056652,0.9613898701539864,0.010331704677569043
0.1984342575073242,0.04648376398239028,0.0012309551239013672,0.0001166984299521842,relu,0.03162277660168379,"(57,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (57,)}",0.8990323620033429,0.8795477488390874,0.9255602665051484,0.9433676559660812,0.948454444106618,0.9191771470113528,0.02630089646805899,99,0.9187949981053429,0.9188340807174887,0.9422850074002076,0.934303828226822,0.9293034699137944,0.928704276872731,0.009074853466147685
0.17076683044433594,0.039893573873550026,0.001104259490966797,0.0002110511966590568,relu,0.03162277660168379,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (28,)}",0.9107426948869242,0.8918635170603675,0.9210276600040381,0.922905309913184,0.9451961082395864,0.9183363582030087,0.01736092693247629,103,0.9368794998105343,0.9306103514546378,0.9345998365327267,0.9169144447635248,0.9187970057554465,0.9275602276633741,0.008195546757680566
0.39978723526000975,0.14513977429433614,0.0013822078704833984,0.00043576685629121846,relu,0.03162277660168379,"(114,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (114,)}",0.9179269790764647,0.9153947102766,0.9249646678780538,0.9459317585301839,0.9504307286915982,0.9309196745584014,0.014498356200462787,39,0.9439007831249211,0.9685678941438954,0.9432702290750845,0.9452163732355476,0.9329986708500003,0.9467907900858897,0.011727660403116125
0.3073434829711914,0.08006903833999954,0.0012105941772460938,7.535756190380249e-05,relu,0.03162277660168379,"(57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (57, 57)}",0.9107426948869243,0.912053301029679,0.9360892388451443,0.9499596204320615,0.9445018749366575,0.9306588618086867,0.01635100149065789,42,0.9353006189213087,0.9576310499458791,0.9654885241556034,0.9526298349864146,0.9495591358255105,0.9521218327669432,0.009987979071999978
0.2616133213043213,0.1120741646564888,0.001141500473022461,0.00010073340431684037,relu,0.03162277660168379,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (28, 28)}",0.9337757013109934,0.9023016353725016,0.8732788209166163,0.9479002624671917,0.9496300800648626,0.9213723763063232,0.029433828324577603,72,0.9649646330680816,0.9292054165101947,0.897185712076697,0.9409551790408447,0.9401069120844199,0.9344835705560476,0.022007217068339916
0.3825850009918213,0.14310438866354985,0.001710653305053711,0.00027464624054341876,relu,0.03162277660168379,"(114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (114, 114)}",0.93505447368951,0.8721784776902888,0.9138400969109631,0.9551786795881284,0.924364041755346,0.9201264739367647,0.027598211203609484,78,0.9726269420234938,0.9178510680598202,0.9220371556694428,0.9571384391084408,0.914344542414261,0.9367996294550917,0.023573175641914575
0.3857285976409912,0.06398844197096237,0.0014516353607177735,0.0001809431214206779,relu,0.03162277660168379,"(57, 57, 57)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (57, 57, 57)}",0.939781903860483,0.9108621037754897,0.9413082980012115,0.9571471835251364,0.9516063646498429,0.940137498569641,0.01599503785763119,1,0.9655993431855501,0.9674589675053569,0.9667697541363848,0.9713998542048644,0.9376696116460779,0.9617795061356468,0.012211372739522428
0.24260730743408204,0.021771122638224817,0.0011456966400146484,3.1668090806527095e-05,relu,0.03162277660168379,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (28, 28, 28)}",0.9107426948869243,0.9108621037754897,0.9199273167777106,0.9427720573389867,0.947760210803689,0.9264013805936044,0.015826863881499065,55,0.9428145130731339,0.9346241357220172,0.9449932624975148,0.9336875124257218,0.9367086891604915,0.9385656225757758,0.004519891688642201
0.6023624897003174,0.12896078619541984,0.0021943569183349608,0.00032738513493815415,relu,0.03162277660168379,"(114, 114, 114)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (114, 114, 114)}",0.923933181625954,0.9141126589945489,0.9295881284070261,0.9609933373712902,0.9569474004256613,0.9371046885019146,0.018561678030005108,19,0.9848474801061008,0.9720161700059643,0.9568424308025361,0.9527292407607856,0.953152506721413,0.96391756567936,0.012607706788520297
0.18394579887390136,0.04696066656337118,0.0011199474334716796,0.00014367401893524288,relu,0.01,"(57,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (57,)}",0.8990323620033429,0.8795477488390874,0.9275287704421564,0.9433676559660812,0.948454444106618,0.9195708477987543,0.026408014590368817,88,0.9187949981053429,0.9185137732222933,0.9442554507499614,0.934303828226822,0.9293034699137944,0.9290343040436427,0.00974729292982525
0.1628969669342041,0.035172494403541414,0.0009743690490722657,1.583242984369856e-05,relu,0.01,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (28,)}",0.9107426948869242,0.8918635170603675,0.9210276600040381,0.922905309913184,0.9451961082395864,0.9183363582030087,0.01736092693247629,103,0.9363868889730961,0.9306103514546378,0.9345998365327267,0.9169144447635248,0.9187970057554465,0.9274617054958864,0.008085140898251764
0.3911739349365234,0.1280398653341087,0.0011814117431640625,4.3294450720599165e-05,relu,0.01,"(114,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (114,)}",0.9146797027609399,0.9134262063395922,0.9348071875630931,0.9446497072481326,0.9504307286915982,0.9315876037175871,0.01517665091508942,33,0.9439007831249211,0.9711789524840401,0.9614239324924342,0.9447237623981092,0.9339829228185044,0.9510420706636019,0.01338066214155387
