,train,test
0.1,15.957660999999916,0.0876100000000406
0.2,12.438988999999765,0.15059800000017276
0.3,10.16310199999998,0.19304000000011
0.4,7.877461999999923,0.24803500000007261
0.5,5.587687999999616,0.23328100000026097
0.6,3.7817629999999554,0.21759900000006382
0.7,2.392403000000286,0.1932360000000699
0.8,1.4247019999997974,0.15641599999980826
0.9,0.6407999999996719,0.09563000000025568
