mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.07858476638793946,0.002346685272990231,0.005126667022705078,0.0002899075572461259,1,{'MLP__max_iter': 1},0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.964275987283167e-17,20,0.49999999999999983,0.4999999999999999,0.4999999999999999,0.5,0.5,0.4999999999999999,7.447602459741819e-17
0.1289893627166748,0.00516492651844236,0.005139541625976562,0.00030461902794199025,2,{'MLP__max_iter': 2},0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.964275987283167e-17,20,0.49999999999999983,0.4999999999999999,0.4999999999999999,0.5,0.5,0.4999999999999999,7.447602459741819e-17
0.23858699798583985,0.025850445870187717,0.005157279968261719,0.000743121367478865,4,{'MLP__max_iter': 4},0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.964275987283167e-17,20,0.49999999999999983,0.4999999999999999,0.4999999999999999,0.5,0.5,0.4999999999999999,7.447602459741819e-17
0.40773987770080566,0.022879538166398747,0.005136823654174805,0.0005378140720663878,8,{'MLP__max_iter': 8},0.7808084628712266,0.7642884454555455,0.7551819894439663,0.7760364397046042,0.7748481315043606,0.7702327062887967,0.009260100411316096,2,0.7792443692420267,0.7755626425529338,0.7775104454716104,0.7697046060682424,0.7667049848868032,0.7737454096443234,0.004766803146529906
0.7887303829193115,0.02996386029015354,0.004868412017822265,0.0007902065567195402,16,{'MLP__max_iter': 16},0.7763078998650876,0.772690409303836,0.7711688109883319,0.777294622697953,0.7822417580497946,0.775940118740064,0.0038728815151283717,1,0.7812530152885223,0.7864138223361524,0.7940667702803625,0.7732740369104005,0.7714240168785623,0.7812863323388001,0.00837966588768447
1.4948258876800538,0.05667334644096556,0.005255937576293945,0.0004202254442230658,32,{'MLP__max_iter': 32},0.7701889120908617,0.7604586968553636,0.7592819243199076,0.7770718967949305,0.7778195570811551,0.7689629417762691,0.007895695281097063,3,0.7749818700661147,0.7804220576065236,0.7767777486224088,0.7729648184193638,0.7746379746379746,0.7759568938704771,0.002539851357050909
2.9612154006958007,0.04392995650769327,0.00435786247253418,0.0003079503339567251,64,{'MLP__max_iter': 64},0.7767898540367365,0.7450340722789756,0.7566512091599695,0.774179953795293,0.7825885117105786,0.7670476886109212,0.013999869106456652,4,0.7827317891854344,0.7719677855600185,0.7816866156671982,0.7782466509739238,0.7790448699539608,0.7787355422681072,0.003763404118765685
5.868439769744873,0.055464665341999946,0.005596590042114258,0.0010164106711988419,128,{'MLP__max_iter': 128},0.7861875246206244,0.7470951701693401,0.7435648525629723,0.7585559500569915,0.782548770422,0.763591145544821,0.017712628493076837,5,0.8132193850797956,0.7919463900046424,0.8022556163332861,0.8019015928106837,0.8012591558046103,0.8021164280066037,0.006745454349567285
11.505975770950318,0.11598956672641579,0.004895544052124024,0.0003988847172541466,256,{'MLP__max_iter': 256},0.7732052654146897,0.7462706437155283,0.7451462497795734,0.7630226962062354,0.7496128499744519,0.7554528192421465,0.010929155837533313,19,0.8210562427442061,0.8232616111256889,0.838613931332378,0.8160083432810705,0.8077877896059715,0.8213455836178628,0.010141505068015061
16.258749055862427,2.0101971715281737,0.005094194412231445,0.001143101407902042,512,{'MLP__max_iter': 512},0.762189170062715,0.7363322409485415,0.7458655825460541,0.77428345583258,0.7699900865137282,0.7577301642841942,0.01444133771846159,6,0.8349994826256072,0.8347375007569182,0.8650233130815654,0.8373599919054464,0.8539199811927085,0.8452080539124491,0.01219821020677105
