mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.09141144752502442,0.00635899073123574,0.006853580474853516,0.001304554492864193,1,{'MLP__max_iter': 1},0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.964275987283167e-17,20,0.49999999999999983,0.4999999999999999,0.4999999999999999,0.5,0.5,0.4999999999999999,7.447602459741819e-17
0.14467172622680663,0.020504027780466567,0.006618785858154297,0.0012570228681369527,2,{'MLP__max_iter': 2},0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.964275987283167e-17,20,0.49999999999999983,0.4999999999999999,0.4999999999999999,0.5,0.5,0.4999999999999999,7.447602459741819e-17
0.22185726165771485,0.008280510288697097,0.005928134918212891,0.0008296350423363897,4,{'MLP__max_iter': 4},0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.964275987283167e-17,20,0.49999999999999983,0.4999999999999999,0.4999999999999999,0.5,0.5,0.4999999999999999,7.447602459741819e-17
0.4364124298095703,0.00940843157555455,0.005110883712768554,0.0009686447966786069,8,{'MLP__max_iter': 8},0.7799778980871735,0.7642884454555455,0.7551819894439663,0.7766059192684109,0.7748481315043606,0.7701803733789909,0.009151830090891046,2,0.7791787696618642,0.7755626425529338,0.7775104454716104,0.7697701970429244,0.7669128850947032,0.7737869879648073,0.004679236999103908
0.8162747859954834,0.04155192255993924,0.005253505706787109,0.0006579375436322508,16,{'MLP__max_iter': 16},0.7771384646491407,0.772690409303836,0.7711688109883319,0.777294622697953,0.7819792908581934,0.7760538345288186,0.003820857703585787,1,0.7814610019773742,0.7864138223361524,0.7941323698605252,0.7732740369104005,0.7713584259038805,0.7813279313976664,0.00841538941427114
1.6112244606018067,0.064403387003275,0.004865694046020508,0.0007095387770101351,32,{'MLP__max_iter': 32},0.7701889120908617,0.7604586968553636,0.7584499775645,0.7770718967949305,0.7778195570811551,0.7687965391501477,0.008103989494032205,3,0.7750474696462775,0.7804876571866862,0.7769856488303091,0.7731071276525822,0.7747035656126564,0.7760662937857024,0.002531614620185979
3.200830030441284,0.050071290005604605,0.005827856063842773,0.0004694234877409643,64,{'MLP__max_iter': 64},0.7773580893349555,0.7458660190343832,0.7566512091599695,0.7750119005507007,0.7828509789021796,0.7675466056362078,0.013964080366593992,4,0.7830053754544489,0.7719677855600185,0.7816866156671982,0.7782466509739238,0.7791871791871792,0.7788187213685538,0.003824950647951641
6.898036956787109,0.32344514027043925,0.005793571472167969,0.0007487271943789381,128,{'MLP__max_iter': 128},0.7856192893224055,0.7460008939280982,0.7468926395846028,0.7588184172485927,0.7811918892833902,0.7637053689409673,0.016770027643773396,5,0.8134817834004464,0.7919463900046424,0.8032073148578002,0.8023173932264842,0.8016860835042653,0.8025277929987278,0.0068289162820812
13.331526708602905,0.7174392845331735,0.00626840591430664,0.0012853507542949305,256,{'MLP__max_iter': 256},0.7706699947359797,0.7454386969601208,0.7446665491058101,0.7638991881422476,0.7490433704106453,0.7547445548443175,0.01056593528483172,19,0.818034077726661,0.8244656157277517,0.8387895363623519,0.8165553256462348,0.8060478696842334,0.8207784850294466,0.010773586013683252
19.759518814086913,1.985093860664859,0.005014753341674805,0.0005623293642501204,512,{'MLP__max_iter': 512},0.7497315698284487,0.7366395287322808,0.7541850501001305,0.7773042304820049,0.7727483939715523,0.7581183878365422,0.015027779763333624,6,0.8222853343788515,0.8340815049552914,0.8642028137173768,0.8371743462652554,0.857137457137457,0.8429762912908465,0.015440203110246926
20.736851358413695,1.4545520440520925,0.005036544799804687,0.0008555878964653923,1024,{'MLP__max_iter': 1024},0.7497315698284487,0.7366395287322808,0.7541850501001305,0.7773042304820049,0.7727483939715523,0.7581183878365422,0.015027779763333624,6,0.8222853343788515,0.8340815049552914,0.8642028137173768,0.8371743462652554,0.857137457137457,0.8429762912908465,0.015440203110246926
20.42165927886963,1.2230937276180303,0.005754899978637695,0.0009520585128649998,2048,{'MLP__max_iter': 2048},0.7497315698284487,0.7366395287322808,0.7541850501001305,0.7773042304820049,0.7727483939715523,0.7581183878365422,0.015027779763333624,6,0.8222853343788515,0.8340815049552914,0.8642028137173768,0.8371743462652554,0.857137457137457,0.8429762912908465,0.015440203110246926
19.460682821273803,4.674830924541304,0.006541824340820313,0.002880191503780985,2100,{'MLP__max_iter': 2100},0.7497315698284487,0.7366395287322808,0.7541850501001305,0.7773042304820049,0.7727483939715523,0.7581183878365422,0.015027779763333624,6,0.8222853343788515,0.8340815049552914,0.8642028137173768,0.8371743462652554,0.857137457137457,0.8429762912908465,0.015440203110246926
15.467228841781616,1.8039256146726383,0.004186487197875977,0.0002906680026447655,2200,{'MLP__max_iter': 2200},0.7497315698284487,0.7366395287322808,0.7541850501001305,0.7773042304820049,0.7727483939715523,0.7581183878365422,0.015027779763333624,6,0.8222853343788515,0.8340815049552914,0.8642028137173768,0.8371743462652554,0.857137457137457,0.8429762912908465,0.015440203110246926
14.52816104888916,1.4851138139545175,0.004348850250244141,0.0004004221290403678,2300,{'MLP__max_iter': 2300},0.7497315698284487,0.7366395287322808,0.7541850501001305,0.7773042304820049,0.7727483939715523,0.7581183878365422,0.015027779763333624,6,0.8222853343788515,0.8340815049552914,0.8642028137173768,0.8371743462652554,0.857137457137457,0.8429762912908465,0.015440203110246926
14.514755249023438,1.4535541325167514,0.004011631011962891,1.0914259872511249e-05,2400,{'MLP__max_iter': 2400},0.7497315698284487,0.7366395287322808,0.7541850501001305,0.7773042304820049,0.7727483939715523,0.7581183878365422,0.015027779763333624,6,0.8222853343788515,0.8340815049552914,0.8642028137173768,0.8371743462652554,0.857137457137457,0.8429762912908465,0.015440203110246926
14.576561737060548,1.470622780543093,0.004061079025268555,3.876911898109715e-05,2500,{'MLP__max_iter': 2500},0.7497315698284487,0.7366395287322808,0.7541850501001305,0.7773042304820049,0.7727483939715523,0.7581183878365422,0.015027779763333624,6,0.8222853343788515,0.8340815049552914,0.8642028137173768,0.8371743462652554,0.857137457137457,0.8429762912908465,0.015440203110246926
14.558039999008178,1.5262059220471687,0.004080295562744141,6.177940203652098e-05,2600,{'MLP__max_iter': 2600},0.7497315698284487,0.7366395287322808,0.7541850501001305,0.7773042304820049,0.7727483939715523,0.7581183878365422,0.015027779763333624,6,0.8222853343788515,0.8340815049552914,0.8642028137173768,0.8371743462652554,0.857137457137457,0.8429762912908465,0.015440203110246926
14.572027730941773,1.387243110012258,0.004051399230957031,3.4389977179367905e-05,2700,{'MLP__max_iter': 2700},0.7497315698284487,0.7366395287322808,0.7541850501001305,0.7773042304820049,0.7727483939715523,0.7581183878365422,0.015027779763333624,6,0.8222853343788515,0.8340815049552914,0.8642028137173768,0.8371743462652554,0.857137457137457,0.8429762912908465,0.015440203110246926
14.441863012313842,1.4469206535190862,0.004024600982666016,2.0204958285314658e-05,2800,{'MLP__max_iter': 2800},0.7497315698284487,0.7366395287322808,0.7541850501001305,0.7773042304820049,0.7727483939715523,0.7581183878365422,0.015027779763333624,6,0.8222853343788515,0.8340815049552914,0.8642028137173768,0.8371743462652554,0.857137457137457,0.8429762912908465,0.015440203110246926
14.45828742980957,1.4654150863853936,0.004015588760375976,9.748492262306683e-06,2900,{'MLP__max_iter': 2900},0.7497315698284487,0.7366395287322808,0.7541850501001305,0.7773042304820049,0.7727483939715523,0.7581183878365422,0.015027779763333624,6,0.8222853343788515,0.8340815049552914,0.8642028137173768,0.8371743462652554,0.857137457137457,0.8429762912908465,0.015440203110246926
14.476334524154662,1.4199819678614212,0.004346895217895508,0.0005553084999566344,3000,{'MLP__max_iter': 3000},0.7497315698284487,0.7366395287322808,0.7541850501001305,0.7773042304820049,0.7727483939715523,0.7581183878365422,0.015027779763333624,6,0.8222853343788515,0.8340815049552914,0.8642028137173768,0.8371743462652554,0.857137457137457,0.8429762912908465,0.015440203110246926
