mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.04471292495727539,0.005841682077106651,0.0037532806396484374,0.001558467672237564,1,{'MLP__max_iter': 1},0.7485349497553215,0.7596103371693923,0.7667979002624673,0.7758631132646882,0.782446538968278,0.7666400363345844,0.011935388248694629,22,0.7706738663635215,0.7709801409352979,0.7727031743577282,0.759033775873114,0.7791350562681907,0.7705052027595705,0.006498509047772864
0.060739660263061525,0.016489646826270604,0.0025143146514892576,0.0004417019940876597,2,{'MLP__max_iter': 2},0.8289566425680165,0.8125277609529576,0.8431556632344035,0.861376943266707,0.8504408634843418,0.8392849025829884,0.017029894208593292,21,0.8477579891372996,0.8465682917669929,0.8376018909187302,0.8391040226203362,0.8375877062452397,0.8417239801377197,0.004490905886440692
0.11618037223815918,0.03085206882240969,0.002941799163818359,0.0014225708506692787,4,{'MLP__max_iter': 4},0.897063858066335,0.8793660407833638,0.8968100141328488,0.9236826165960026,0.9327505827505826,0.9059235396320737,0.01949836126580023,20,0.9189907793356069,0.9164461331153769,0.9045483664317747,0.9121606397313837,0.9087041670239652,0.9121700171276215,0.00519441487069903
0.13260817527770996,0.01753330294451117,0.001583433151245117,0.00020307400130486927,8,{'MLP__max_iter': 8},0.9068056870129084,0.904956591964466,0.9217141126589946,0.9447405612759945,0.94706597750076,0.925044082886821,0.017999520279842043,19,0.9361674245294934,0.9432945282643752,0.9377764032781816,0.9348693366321323,0.9386771930974998,0.9381569771603365,0.002883636328015432
0.3327016830444336,0.07510758165244134,0.002094936370849609,0.0005033345733473166,16,{'MLP__max_iter': 16},0.9344654328694846,0.9129214617403596,0.9359983848172824,0.9571471835251364,0.947760210803689,0.9376544059381674,0.014876715782635037,1,0.9632373373752683,0.968616492522477,0.9594534891426804,0.9584439682785127,0.961964115472113,0.9623430805582103,0.003573564679228063
0.7283283233642578,0.1519907165957942,0.005183553695678711,0.0032135341014042362,32,{'MLP__max_iter': 32},0.9238324908874881,0.9194225721784778,0.9393397940642038,0.9533010296789826,0.9472788081483733,0.9366276575265172,0.013104299616116716,2,0.9779272451686247,0.9874859175152974,0.9840619408425192,0.9835207316264996,0.9816809964337417,0.9829353663173365,0.003129666440893303
1.0929524421691894,0.24487338623596222,0.0014215946197509766,5.7950645846116116e-05,64,{'MLP__max_iter': 64},0.9238324908874883,0.9084797092671109,0.9337068443367658,0.9443266707046235,0.9369159825681566,0.9294482763566548,0.012381024871263503,18,0.9926108374384237,0.9942852724822726,0.9913539066469328,0.9944332766352252,0.99364902117056,0.9932664628746828,0.001151824140659334
1.7976609230041505,0.3055165166462869,0.0019890785217285155,0.0010459148600333434,128,{'MLP__max_iter': 128},0.9270797672030126,0.9095800524934383,0.9380577427821525,0.9468907732687261,0.9370223978919631,0.9317230589543527,0.012728971165705935,3,0.9935960591133006,0.9947535841304205,0.9945812807881775,0.9964037199849788,0.9972423920664625,0.9953154072166679,0.001319730274473356
1.77422194480896,0.17509818892218793,0.0016649246215820312,0.00022389555543628296,256,{'MLP__max_iter': 256},0.9270797672030126,0.9095800524934383,0.9380577427821525,0.9468907732687261,0.9370223978919631,0.9317230589543527,0.012728971165705935,3,0.9935960591133006,0.9947535841304205,0.9945812807881775,0.9964037199849788,0.9972423920664625,0.9953154072166679,0.001319730274473356
2.136053991317749,0.625362145390407,0.0029458522796630858,0.001152832950650017,512,{'MLP__max_iter': 512},0.9270797672030126,0.9095800524934383,0.9380577427821525,0.9468907732687261,0.9370223978919631,0.9317230589543527,0.012728971165705935,3,0.9935960591133006,0.9947535841304205,0.9945812807881775,0.9964037199849788,0.9972423920664625,0.9953154072166679,0.001319730274473356
1.8752524375915527,0.23122034879268563,0.0014483928680419922,0.0001626145449888947,1024,{'MLP__max_iter': 1024},0.9270797672030126,0.9095800524934383,0.9380577427821525,0.9468907732687261,0.9370223978919631,0.9317230589543527,0.012728971165705935,3,0.9935960591133006,0.9947535841304205,0.9945812807881775,0.9964037199849788,0.9972423920664625,0.9953154072166679,0.001319730274473356
1.373536729812622,0.1414373725438485,0.0013944625854492188,7.519064301810059e-05,2048,{'MLP__max_iter': 2048},0.9270797672030126,0.9095800524934383,0.9380577427821525,0.9468907732687261,0.9370223978919631,0.9317230589543527,0.012728971165705935,3,0.9935960591133006,0.9947535841304205,0.9945812807881775,0.9964037199849788,0.9972423920664625,0.9953154072166679,0.001319730274473356
1.365176296234131,0.15866139617545044,0.0013622283935546876,2.5517070745282774e-05,2100,{'MLP__max_iter': 2100},0.9270797672030126,0.9095800524934383,0.9380577427821525,0.9468907732687261,0.9370223978919631,0.9317230589543527,0.012728971165705935,3,0.9935960591133006,0.9947535841304205,0.9945812807881775,0.9964037199849788,0.9972423920664625,0.9953154072166679,0.001319730274473356
1.3631156921386718,0.15311406178482012,0.0013623237609863281,2.526472083898386e-05,2200,{'MLP__max_iter': 2200},0.9270797672030126,0.9095800524934383,0.9380577427821525,0.9468907732687261,0.9370223978919631,0.9317230589543527,0.012728971165705935,3,0.9935960591133006,0.9947535841304205,0.9945812807881775,0.9964037199849788,0.9972423920664625,0.9953154072166679,0.001319730274473356
