mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__alpha,param_SVM__n_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.15679759979248048,0.0016199960894669227,0.001238250732421875,0.0004498026826656121,0.1,389,"{'SVM__alpha': 0.1, 'SVM__n_iter': 389}",0.9021789475804015,0.8866444579043004,0.9048657379366041,0.9300928730062591,0.9186480186480187,0.9084808923967727,0.014832147781206497,7,0.9132278640899331,0.9155338090083722,0.9160750182243919,0.9073560273034527,0.9118287414185333,0.9128042920089368,0.0031293006755482022
0.14881725311279298,0.0015603026655302814,0.0010093212127685546,1.51823034226474e-05,0.03162277660168379,389,"{'SVM__alpha': 0.03162277660168379, 'SVM__n_iter': 389}",0.9159584751394568,0.8958913789622451,0.9113668483747225,0.9459317585301839,0.9278352082699908,0.9193930454288819,0.016757240194969217,6,0.9249731590248831,0.9249177141089929,0.9259029357838698,0.9216660407784577,0.9228506610440512,0.9240621021480508,0.0015594527611062425
0.1428614616394043,0.0012760627207820444,0.0009941577911376954,1.983401852452885e-05,0.01,389,"{'SVM__alpha': 0.01, 'SVM__n_iter': 389}",0.9107426948869243,0.9050474459923279,0.9218049666868565,0.9381485968100143,0.938091618526401,0.9227585711259584,0.013643965396063464,5,0.9301250473664268,0.9328502949037975,0.9276016700170094,0.9267401533057942,0.926764339435149,0.9288163010056353,0.0023656790908376684
0.14016304016113282,0.0015288665297257073,0.0010340690612792968,2.9248197791780088e-05,0.0031622776601683794,389,"{'SVM__alpha': 0.0031622776601683794, 'SVM__n_iter': 389}",0.9127111988239321,0.9070159499293357,0.9211185140319,0.9382394508378762,0.9406557210905038,0.9239394885196455,0.013447094594631276,4,0.932540735126942,0.9338598157679648,0.9301641299785726,0.928882899997791,0.9300374028358563,0.9310969967414253,0.0018227865224073718
0.13741106986999513,0.0005913292070553939,0.0010019779205322266,9.520755718544558e-06,0.001,389,"{'SVM__alpha': 0.001, 'SVM__n_iter': 389}",0.9121221580039067,0.9129214617403594,0.9218049666868565,0.9389259034928327,0.9478666261274956,0.9267171224437921,0.014307023129556437,1,0.9350037893141342,0.9376769975038107,0.9339327133358369,0.9326514833550553,0.9326698512461727,0.9343869669510021,0.0018639477926453143
0.13601107597351075,0.0012912781358255967,0.0010780811309814454,0.00016171399170578253,0.00031622776601683794,389,"{'SVM__alpha': 0.00031622776601683794, 'SVM__n_iter': 389}",0.9127111988239321,0.9110438118312135,0.924550777306683,0.9343932969917222,0.9478666261274956,0.9261022243816431,0.01378735880981676,2,0.9340896172792725,0.9398197441958073,0.9373566900086151,0.9307539375731739,0.9349819921612939,0.9354003962436325,0.0030607353124080176
0.13733172416687012,0.0025498569048958987,0.001025819778442383,4.010724930372583e-05,0.0001,389,"{'SVM__alpha': 0.0001, 'SVM__n_iter': 389}",0.9141913526793803,0.9103573591762568,0.9201090248334344,0.9331112457096711,0.951819195297456,0.9259059498738303,0.015067699049539965,3,0.9353179866110901,0.9355077426053149,0.9346948242726811,0.9328966842651704,0.9320992247045352,0.9341032924917583,0.001361621304262317
